timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-25 23:58:10,RT @ goodbuysalltime Here's our Latest Blog Post https://t.co/E66NGQf9QE🐾-christmas-gift-guide/  @goodbuysalltime has a HUGE selection of #PawPatrol Items for the little ones on your #Christmas List #BlackFriday #CyberMonday #Amazon https://t.co/RczLaTZFdx,thesimpleparent,[],159582
2019-11-25 23:57:25,"RT @ ElidaSkinCare Black Friday 20% Off Retinol cream, 25% Off Anti-wrinkle Vitamin C cream #elidaskincare #blackfriday #amazon #skincare #naturalskincare #organicskincare #antiwrinkle #antiaging #retinol #cream #hyaluronicacid #organic #naturalbeauty #antiagingskincare  https://t.co/SEH0aS8W2T https://t.co/79gZoHvq6y",Retweeting001,"[u'elidaskincare', u'blackfriday', u'amazon', u'skincare']",939
2019-11-25 23:55:40,"RT @ readeandwrite It's #BlackFriday and Lilly walks into her jewelry shop to find a body on the floor.   What else could possibly go wrong?  THE WORST NOEL  #Amazon: https://t.co/fHRfDHstyY  #Nook, #Kobo, etc.: https://t.co/sR37eFiCEr  #cozymystery #humor #recipes #Christmas #HolidaysAreComing https://t.co/EipuLcAADo",ladydaffodil,[u'BlackFriday'],2217
2019-11-25 23:53:26,"RT @ readeandwrite It's #BlackFriday and Lilly walks into her jewelry shop to find a body on the floor.   What else could possibly go wrong?  THE WORST NOEL  #Amazon: https://t.co/fHRfDHstyY  #Nook, #Kobo, etc.: https://t.co/sR37eFiCEr  #cozymystery #humor #recipes #Christmas #HolidaysAreComing https://t.co/EipuLcAADo",birdwriter7,[u'BlackFriday'],60497
2019-11-25 23:53:01,Amazon's Best Black Friday Week 2019 Deals – Live Updates https://t.co/EVBUSoyNaj #amazon #blackfriday #shopping #deals,Androidheadline,"[u'amazon', u'blackfriday', u'shopping', u'deals']",494423
2019-11-25 23:51:43,"RT @ ElidaSkinCare Black Friday 20% Off Retinol cream, 25% Off Anti-wrinkle Vitamin C cream on #Amazon #elidaskincare #blackfriday  #skincare #naturalskincare #organicskincare #antiwrinkle #antiaging #retinol #cream #hyaluronicacid #organic #naturalbeauty #antiagingskincare  https://t.co/SEH0aS8W2T https://t.co/KCvXSqzxOf",myitalic,"[u'Amazon', u'elidaskincare', u'blackfriday']",648
2019-11-25 23:51:40,RT @ ElidaSkinCare Black Friday 25% Off Anti-wrinkle Vitamin C cream on #Amazon #blackfriday #elidaskincare #skincare #skincareroutine #naturalskincare #organicskincare #skincareproducts #clearskin #antiwrinkle #antiaging #cream #antioxidant #jojoba #organic #naturalbeauty https://t.co/OYpfcfjbgh https://t.co/K2KGscDY5m,myitalic,"[u'Amazon', u'blackfriday', u'elidaskincare', u'skincare', u'skincareroutine']",648
2019-11-25 23:51:36,RT @ ElidaSkinCare Black Friday 20% Off Retinol cream #amazon #blackfriday #elidaskincare #skincare #skincareroutine #naturalskincare #organicskincare #skincareproducts #skin #moisturizer #antiwrinkle #antiaging #retinol #cream #hyaluronicacid #jojoba #organic #naturalbeauty https://t.co/SEH0aS8W2T https://t.co/o62uejvZML,myitalic,"[u'amazon', u'blackfriday', u'elidaskincare', u'skincare', u'skincareroutine', u'naturalskincare']",648
2019-11-25 23:51:02,🔥£9.50🔥 - Check out melysEU Durable Practical HD LCD Display Wide Angle Lens Car Cam by melysEU   ❌£47.50❌ - Apply 80% off.  👉 Link in our bio 🥰  #Amazon #Ad #Amazonprime #Blackfriday #blackfridayuk #Dashcam… https://t.co/KZsjaGTXU1,iambigsy,"[u'Amazon', u'Ad', u'Amazonprime', u'Blackfriday', u'blackfridayuk', u'Dashcam']",102611
2019-11-25 23:50:38,"RT @ readeandwrite It's #BlackFriday and Lilly walks into her jewelry shop to find a body on the floor.   What else could possibly go wrong?  THE WORST NOEL  #Amazon: https://t.co/fHRfDHstyY  #Nook, #Kobo, etc.: https://t.co/sR37eFiCEr  #cozymystery #humor #recipes #Christmas #HolidaysAreComing https://t.co/EipuLcAADo",JulieKusma,[u'BlackFriday'],7351
