timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-22 23:38:54,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",workwinsave,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",123
2019-11-22 20:48:28,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",sottovocerocks,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",1200
2019-11-22 20:46:25,Prepare your Black Friday gameplan for @Walmart -- study the store maps ahead of time: https://t.co/yVPkDvq5et  #blackfriday #walmart #adscan #cyberweek https://t.co/EihMsaqkHe,blackfridayinfo,"[u'blackfriday', u'walmart', u'adscan', u'cyberweek']",19733
2019-11-22 20:00:22,Two words...DEAL DROP! Some of our most popular projectors are on sale! You won't want to miss out on these limited-time deals! https://t.co/7QongVw5ac #Ematic #Projectors #BlackFriday #Sale #Walmart #BlackFridayDeals #HolidayShopping,eMaticOfficial,"[u'Ematic', u'Projectors', u'BlackFriday', u'Sale', u'Walmart', u'BlackFridayDeals', u'HolidayShopping']",2822
2019-11-22 19:06:58,RT @ theetaprime My Top Black Friday / Pre Black Friday Deal Picks 2019 #blackfriday #BlackFridayShoppingAdvice #amazon #walmart https://t.co/IaChui94ur https://t.co/VCrhOdm5hX,xxt2gxx,"[u'blackfriday', u'BlackFridayShoppingAdvice', u'amazon', u'walmart']",3
2019-11-22 18:31:37,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",ecampbell85,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",23
2019-11-22 17:59:50,#Walmart Pre #BlackFriday Deals #ad &gt; https://t.co/YH6sKOFNfF Limited Time Offer! #Electronics #Appliances #Toys #Gaming https://t.co/beJznwhv3O,SpotTheDealUSA,"[u'Walmart', u'BlackFriday', u'ad', u'Electronics', u'Appliances', u'Toys', u'Gaming']",84
2019-11-22 17:34:48,RT @ theetaprime My Top Black Friday / Pre Black Friday Deal Picks 2019 #blackfriday #BlackFridayShoppingAdvice #amazon #walmart https://t.co/IaChui94ur https://t.co/VCrhOdm5hX,thonetcoil,"[u'blackfriday', u'BlackFridayShoppingAdvice', u'amazon', u'walmart']",76
2019-11-22 17:32:49,These Black Friday deals are getting ALL OF MY MONEY. I can’t stop shopping😩 #BlackFriday #Walmart #Target #BestBuy #Kohls #Belk,Ashley_NicoleY,"[u'BlackFriday', u'Walmart', u'Target', u'BestBuy', u'Kohls', u'Belk']",262
2019-11-22 16:58:22,Plastics are killing us. Demand that business and government act now. You’re eating plastic. Not a healthy diet for any living thing. @WatershedWatch_  @vanaqua #bcpoli #cdnpoli #costco #Walmart #BlackFriday #uspoli https://t.co/2HzRTnnn8X,ReNewtonNation,"[u'bcpoli', u'cdnpoli', u'costco', u'Walmart', u'BlackFriday', u'uspoli']",1840
2019-11-22 16:31:32,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",PeggyJohnson7,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",780
2019-11-22 15:26:37,RT @ CRIMS0NGUARDX Talk about advertisement to confuse the minds of consumers 😒👍🏻 .... $259.96 on sale for $259.96 🤔👏🏼 | #Walmart #NintendoSwitchLite #Nintendo  #BlackFriday @WalmartCanada @NintendoCanada https://t.co/ontucBDiBq,Goldneye1971,[u'Walmart'],1477
2019-11-22 14:41:59,"RT @ UnderGTech New Video Premiering Here: $59 On Black Friday! | New Walmart's ONN 10.1"" Android Tablet with Detac... https://t.co/OeUDFNC0KS via @YouTube #BlackFriday #WAlmart $WMT #Androidtablet",UnderGTech,[],269
2019-11-22 14:26:17,My Top Black Friday / Pre Black Friday Deal Picks 2019 #blackfriday #BlackFridayShoppingAdvice #amazon #walmart https://t.co/IaChui94ur https://t.co/VCrhOdm5hX,theetaprime,"[u'blackfriday', u'BlackFridayShoppingAdvice', u'amazon', u'walmart']",4185
2019-11-22 14:08:29,#Walmart’s big pre- #BlackFriday sale has begun – here are the top 10 deals – BGR https://t.co/9HyzuxOYpC #TechJunkieNews https://t.co/bMfnb3JgZj,techjunkiejh,"[u'Walmart', u'BlackFriday', u'TechJunkieNews']",28318
2019-11-22 12:14:51,RT @ BFAds #Walmart started their 3-Days of Deals and #Target has their #blackfriday Preview Sale going on right now!  Find out more here: https://t.co/8nB1jT6OJS  #bfads #blackfriday2019 #blackfridayads https://t.co/KAyRInya4b,2ktablets,"[u'Walmart', u'Target', u'blackfriday']",5
2019-11-22 09:34:52,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",mirandastweets,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",54021
