timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-20 19:55:12,RT @ kcrimsontide Save 30% on entire store. Now through Sunday #BlackFriday #blackfriday2019 #sale #Christmas #shopsmall #fashion #shoponline #giftideas #ShopNow #greatdeal #clearance #eBay https://t.co/lD9Ghr4m0s https://t.co/X80tafi4L6,products_hot,"[u'BlackFriday', u'blackfriday2019', u'sale', u'Christmas', u'shopsmall', u'fashion']",6680
2019-11-20 19:00:19,"RT @ BrucePhurian Action, suspense, Love, and Time travel   https://t.co/7FAh6OcNbU  Ebay https://t.co/WDY7fRfl10 #book #Days #Read #Amazon #KindleUnlimited #Kindle #Writer #IARTG #ASMSG #timetraveller #timetravel #Jesus #JesusChrist #author #eBay #Trump2020 #goodreads #BlackFriday #shoppingstar https://t.co/iipwS0pE7b",MartinJBest1,"[u'book', u'Days', u'Read', u'Amazon']",5552
2019-11-20 18:27:09,"This Item Is Available For Sale In My Poshmark Closet Along With Many Other Items Including Sneakers, Boots, Fanny Packs, And Travel Bags For The Entire Family #ebay #dealoftheday  #winterfashion #kidsfashion #fallfashion #fall #blackfriday #mensfashion  https://t.co/YdFkPsYHAR",REPCAPinc,"[u'ebay', u'dealoftheday', u'winterfashion', u'kidsfashion', u'fallfashion', u'fall', u'blackfriday', u'mensfashion']",228
2019-11-20 18:19:40,Get on our Black Friday discount early. Follow the following link for a 15% discount on all items over £5. #blackfriday #cufflinks #earrings #ties #watches #necklaces #bracelets #rings #bowties #pocketsquares #photoframes #ebay #christmas   https://t.co/AOKNMW46dQ,cavemangiftsuk,"[u'blackfriday', u'cufflinks', u'earrings', u'ties', u'watches', u'necklaces', u'bracelets', u'rings', u'bowties', u'pocketsquares', u'photoframes', u'ebay', u'christmas']",400
2019-11-20 17:30:18,"E-commerce news  Black Friday sales arrive early on eBay  Black Friday starts tomorrow according to reports from eBay, which gives anticipated shoppers early access to thousands of bargains nine days before the event!   #ebay #blackfriday #ecommerce https://t.co/Puzeow66Dd",jpaccountantsuk,"[u'ebay', u'blackfriday', u'ecommerce']",49
2019-11-20 17:14:57,RT @ HiLiran_israel Check out Funko Pop! Disney Dumbo Diamond Collection Hot Topic Exclusive #50 Pre Owned https://t.co/jwLWVTBnta @eBay #dumbo #elephant #disney #pop #funko #funkopop #collection @gifts #xmas #christmas #ebay #sell #sale #BlackFriday #kids #children #bargain #cute #LimitedEdition,HiLiran_israel,[],1038
2019-11-20 16:33:28,RT @ iBatDudeEbay SUPER MARIO: MUSHROOM “GET A LIFE” HAT: Nintendo 2011: Ages 14+ ... https://t.co/MtHLIbDVcL ... #hats #caps #lids #accessories #shopping #ebay #holidays #ebayfinds #ebaydeals #christmas #blackfriday #deals #sportsapparel #videogames #clothing #kids #children https://t.co/RvHeUFL9YD,RichardTheVetrn,"[u'hats', u'caps', u'lids']",34
2019-11-20 16:13:00,RT @ iBatDudeEbay SUPER MARIO: MUSHROOM “GET A LIFE” HAT: Nintendo 2011: Ages 14+ ... https://t.co/MtHLIbDVcL ... #hats #caps #lids #accessories #shopping #ebay #holidays #ebayfinds #ebaydeals #christmas #blackfriday #deals #sportsapparel #videogames #clothing #kids #children https://t.co/RvHeUFL9YD,realbatdude,"[u'hats', u'caps', u'lids']",1952
2019-11-20 16:02:32,RT @ iBatDudeEbay SUPER MARIO: MUSHROOM “GET A LIFE” HAT: Nintendo 2011: Ages 14+ ... https://t.co/MtHLIbDVcL ... #hats #caps #lids #accessories #shopping #ebay #holidays #ebayfinds #ebaydeals #christmas #blackfriday #deals #sportsapparel #videogames #clothing #kids #children https://t.co/RvHeUFL9YD,ClarinePaul86,"[u'hats', u'caps', u'lids']",114
2019-11-20 16:01:52,SUPER MARIO: MUSHROOM “GET A LIFE” HAT: Nintendo 2011: Ages 14+ ... https://t.co/MtHLIbDVcL ... #hats #caps #lids #accessories #shopping #ebay #holidays #ebayfinds #ebaydeals #christmas #blackfriday #deals #sportsapparel #videogames #clothing #kids #children https://t.co/RvHeUFL9YD,iBatDudeEbay,"[u'hats', u'caps', u'lids', u'accessories', u'shopping', u'ebay', u'holidays', u'ebayfinds', u'ebaydeals', u'christmas', u'blackfriday', u'deals', u'sportsapparel', u'videogames', u'clothing', u'kids', u'children']",106
