timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-20 23:53:10,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,TacklingOurDebt,"[u'christmasgift', u'HelloKitty']",9804
2019-11-20 23:49:34,"Black Friday 2019 store ads: Walmart, Best Buy, Newegg and Target and more share their best deals #BlackFriday #Amazon #Deals  https://t.co/94eqrotedA",afridaygirl2,"[u'BlackFriday', u'Amazon', u'Deals']",435
2019-11-20 23:38:09,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,TheTipToeFairy,"[u'christmasgift', u'HelloKitty']",14841
2019-11-20 23:30:25,Grande Cosmetics Eye Opener Set https://t.co/DGgKyjgXnv #beauty #healthy #health #skincare #makeup #skin #maintenance #blackfriday #amazon @amazon https://t.co/KkqOls9MzI,SkinCareZero,"[u'beauty', u'healthy', u'health', u'skincare', u'makeup', u'skin', u'maintenance', u'blackfriday', u'amazon']",0
2019-11-20 23:26:32,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,xxplumcrazeexx,"[u'christmasgift', u'HelloKitty']",34308
2019-11-20 23:20:27,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,mommyhoodLife,"[u'christmasgift', u'HelloKitty']",13665
2019-11-20 23:18:08,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,The_Moxie_Mama,"[u'christmasgift', u'HelloKitty']",6717
2019-11-20 23:16:54,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,gaynycdad,"[u'christmasgift', u'HelloKitty']",48156
2019-11-20 23:12:52,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,Antiquebasket,"[u'christmasgift', u'HelloKitty']",10777
2019-11-20 23:04:07,RT @ goodbuysalltime This will make a great #christmasgift #HelloKitty Womens Plush Sleep Pants Lounging Pajama Bottoms Available in Size Large &amp; XL  #ad ➡️https://t.co/2VhvWBXkjb⬅️ #BlackFriday #Amazon https://t.co/9vTIjnk2jG,KnottyMarie,"[u'christmasgift', u'HelloKitty']",21071
