timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-20 21:15:12,"@CNBCClosingBell Seema, find the bulk stacks. #cnbc #blackfriday #BestBuy #Walmart",NewtonS65705473,"[u'cnbc', u'blackfriday', u'BestBuy', u'Walmart']",5
2019-11-20 18:17:03,RT @ ZackSTaylor1 Count down to Annual #BlackFriday riots buying up hyped up crap made by abused kids for the profits of #RulingClass This is the worst time for retail crime &amp; at #Walmart among other places this includes many shootings! https://t.co/dwHmHUTv7z https://t.co/1PwcrhgPgk,ZackSTaylor1,"[u'BlackFriday', u'RulingClass']",946
2019-11-20 15:10:06,https://t.co/RZ7boMWLgM #BlackFriday #Black #Friday #libri #download #free: #incredibili #letture #Novembre #BlackFridaySale #BlackFridayDeal #BlackFridayWeek #CyberMonday #HotDeal #Amazon #WalMart #Alibaba #shoppingonline ●#Vagiti di #DIO #scontro #lavoro #Umano vs #Robots #AI https://t.co/jGALJkZE8e,SalViVicidomini,"[u'BlackFriday', u'Black', u'Friday', u'libri', u'download', u'free', u'incredibili', u'letture', u'Novembre', u'BlackFridaySale', u'BlackFridayDeal', u'BlackFridayWeek', u'CyberMonday', u'HotDeal', u'Amazon', u'WalMart', u'Alibaba', u'shoppingonline', u'Vagiti', u'DIO', u'scontro', u'lavoro', u'Umano', u'Robots', u'AI']",205
2019-11-20 15:07:04,"Black Friday is almost here! Amazing deals, such as WalMart offering a 65"" TV for $278! If you haven't seen all the ads, I'm including a link. How will you be shopping this Black Friday? #BlackFriday #WalMart #BestBuy #Target #TV #ChristmasShopping https://t.co/lq55Hm2pxX https://t.co/tUPnn1Gj5h",MelissaBRealtor,"[u'BlackFriday', u'WalMart', u'BestBuy', u'Target', u'TV', u'ChristmasShopping']",71
2019-11-20 13:58:34,Amazon Black Friday preview deal Girls' Jeans under $20 USD  Shop Now: https://t.co/dMIqOvQDaN Limited Time Only More Offer Follow me #blackfriday2019  #amazon  #usa #Walmart #kohlscash #TARGET  #BlackFriday https://t.co/zkXu0MOri7,AtoZBlackFriday,"[u'blackfriday2019', u'amazon', u'usa', u'Walmart', u'kohlscash', u'TARGET', u'BlackFriday']",421
2019-11-20 12:58:51,"RT @ BuyBackMart Black Friday 2019 iPhone Deals : Amazon, Best Buy, Walmart &amp; More.  #BlackFriday #Amazon #Walmart #BestBuy #BlackFriday2019 #blackfridaysale #sale #onlineshopping #technews #techupdates #tech #technology #pune #india #buybackmart  #smartphones #mobiles  https://t.co/ZkU4vFvX6y",GlobalRetailSTO,"[u'BlackFriday', u'Amazon', u'Walmart', u'BestBuy']",31
2019-11-20 06:52:24,RT @ TheFatJuice I'll be heading to Walmart for this black Friday deal for sure! #CODMW #twitchaffiliate #Walmart #BlackFriday https://t.co/pQ80GhuhL1,Seansisler1,"[u'CODMW', u'twitchaffiliate', u'Walmart', u'BlackFriday']",647
2019-11-20 05:01:04,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",sunflower101398,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",1134
2019-11-20 03:49:17,A new study suggests that #alien life could be more common than previously thought. I agree. &amp; just wait’ll #BlackFriday. They’ll be sightings at every #Walmart across the country. #Trending #aliens #UFOs @tomdelonge,bocc1_,"[u'alien', u'BlackFriday', u'Walmart', u'Trending', u'aliens', u'UFOs']",210
2019-11-20 03:19:56,"RT @ CouponsFreebie #ENTER TO #WIN $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/VDx48f80po  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/JCwAvRYF3K",RenaldDeb,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",241
2019-11-20 01:26:10,RT @ TheFatJuice I'll be heading to Walmart for this black Friday deal for sure! #CODMW #twitchaffiliate #Walmart #BlackFriday https://t.co/pQ80GhuhL1,DocLevee,"[u'CODMW', u'twitchaffiliate', u'Walmart', u'BlackFriday']",1235
