timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-29 23:59:45,#Amazon #BlackFriday Deals Now 41% OFF Greenies Original Regular Dental #Dog Treats Under #Dogs #Pets &gt; https://t.co/1CoycB1VSg https://t.co/5PwPG929QP,SpotTheDealUSA,"[u'Amazon', u'BlackFriday', u'Dog', u'Dogs', u'Pets']",87
2019-11-29 23:58:48,"Yes, but maybe I'll add to cart later. 🤣🛍  Shop here: https://t.co/albmWWusoL  #TwoFatChimps #NewArrivals #OnlineShopping #adulting #Shopping #Sarcastic #Sarcasm #ShopOnline #ShoppingOnline #Shop #Teepublic #Etsy #Amazon #RetailTherapy #OnSale #Sale #ThatsOnSale #BlackFriday https://t.co/1nH7pdS7ZY",twofatchimps,"[u'TwoFatChimps', u'NewArrivals', u'OnlineShopping', u'adulting', u'Shopping', u'Sarcastic', u'Sarcasm', u'ShopOnline', u'ShoppingOnline', u'Shop', u'Teepublic', u'Etsy', u'Amazon', u'RetailTherapy', u'OnSale', u'Sale', u'ThatsOnSale', u'BlackFriday']",363
2019-11-29 23:58:05,"#BlackFriday &amp; #CyberMonday 99¢ #Amazon #Kindle #Countdown #Sale for #thriller #novel ""The True Virus"" starts 11/29/19. Hamas bioterrorist hack into DNA component of CIA computer to create a live virus that causes an epidemic in Israel.The True Virus: https://t.co/6oMFTRkHh7",cowpower,"[u'BlackFriday', u'CyberMonday', u'Amazon', u'Kindle', u'Countdown', u'Sale', u'thriller', u'novel']",75
2019-11-29 23:56:27,RT @ hitech_guru #Amazonwarehouses hit by #BlackFridayprotests https://t.co/FKW113cNq5? #BlackFriday #Protest #onlineshopping #Amazon #Shopping #retail #ecommerce #online #Strike #UKnews,guruhitek,"[u'Amazonwarehouses', u'BlackFridayprotests', u'BlackFriday', u'Protest', u'onlineshopping', u'Amazon']",569
2019-11-29 23:55:40,RT @ goodbuysalltime Carter's #SantaClaus #Christmas Baby Bib #ad https://t.co/q9V9sTFOfF #BlackFriday #CyberMonday #Amazon,FunMoneyMom,"[u'SantaClaus', u'Christmas', u'ad', u'BlackFriday', u'CyberMonday', u'Amazon']",35745
2019-11-29 23:53:04,RT @ atticgirl76 Put a little magic in your holiday! Enter to win #ChristmasMagic Plus a $5 #Amazon GC @alainegreyson @Marie_McGrath in the #BlackFriday #BookBonanza Hop from @atticgirl76!  Ends 12/2 #ad #GiftGuide #Giveaway #Sweeps #Books https://t.co/opUYaXCHGo https://t.co/qrznPKX075,anallievent,"[u'ChristmasMagic', u'Amazon']",11636
2019-11-29 23:50:46,"RT @ EpochTimesCan Holiday stress: #Amazon, others under gun for 1-day delivery https://t.co/e5cnQQy2tu #BlackFriday",1GoldenBuckeye,"[u'Amazon', u'BlackFriday']",4637
2019-11-29 23:50:04,"#BlackFriday: New 11"" 1TB WiFi #Apple #iPad Pros for $1099 at #Amazon. That's $250 off. Free ship. https://t.co/dOu9ZE14rf",MacShops,"[u'BlackFriday', u'Apple', u'iPad', u'Amazon']",418
2019-11-29 23:49:58,"RT @ JFREJNYC It’s time for #Amazon @Ring to stop profiting from the surveillance of Black communities. This #BlackFriday, join @mediajustice in telling @JeffBezos to stop selling tech to police!   https://t.co/w4X5O2TscS #CancelTheContract #BanFacialRecognition #WeAreAthena https://t.co/2Vu3LwZpcQ",lalitapetila,"[u'Amazon', u'BlackFriday']",3920
2019-11-29 23:49:47,"2 Pack PU Leather Premium Car SeatBack Organizer Travel Accessories, Car Seat Back Organizer Seat Protector/Kick mats Back seat Protector and Cup Holder Holder,Universal Use Seat Covers  Shop now https://t.co/SvON7LPDOw #amazon #BlackFriday #deals #Discounts #storagebags https://t.co/S9DYbrDgIA",ericmossii,"[u'amazon', u'BlackFriday', u'deals', u'Discounts', u'storagebags']",168
2019-11-29 23:49:35,RT @ express3lectric *** COMPETITION *** For your chance to win a Smart Video Doorbell worth £84    1. Like this post 2. Retweet this post  3. Make sure you're following us on Twitter / Facebook or Instagram for a chance to win  #BeatBlackFriday #BlackFriday #BlackFridaySale #Amazon #CyberMonday https://t.co/G2vxWC3NL1,lauranscarlett,[],556
2019-11-29 23:49:28,I’ve never seen Indistractable this cheap! Get to #amazon for a great #BlackFriday deal!! #BlackFriday2019 #Indistractable https://t.co/ZGaLKLPeFO,nireyal,"[u'amazon', u'BlackFriday', u'BlackFriday2019', u'Indistractable']",64115
2019-11-29 23:48:42,RT @ midnite 🤩 #MidniteMadness  💳 Get a £50 Amazon Gift Card for your Christmas  💪 If we get 50 likes we’ll double the prize!   How to enter -  1️⃣ Tag a friend 2️⃣ Like &amp; RT 3️⃣ Follow @midnite  18+ Only.   #Amazon #BlackFriday #Giveaway,slugem,[u'MidniteMadness'],445
2019-11-29 23:46:45,"RT @ MichelleRoseG33 https://t.co/VFgpefhgbd List Price$48.99 Deal of the Day:$24.99 &amp; FREE Shipping on orders over $25.00 shipped by #Amazon #Catan #BlackFriday2019 #BlackFriday #BlackFridayAmazon #ad #afflink As an Amazon associate, I earn from qualifying purchases. https://t.co/dUmz2UhiOo",123cazco,[],5913
2019-11-29 23:46:03,RT @ atticgirl76 Put a little magic in your holiday! Enter to win #ChristmasMagic Plus a $5 #Amazon GC @alainegreyson @Marie_McGrath in the #BlackFriday #BookBonanza Hop from @atticgirl76!  Ends 12/2 #ad #GiftGuide #Giveaway #Sweeps #Books https://t.co/opUYaXCHGo https://t.co/qrznPKX075,sueparks2003,"[u'ChristmasMagic', u'Amazon']",1522
2019-11-29 23:45:32,"""We Are Not Robots"": Thousands Protest #Amazon As Workers Stage #BlackFriday Walkout.  #BlackFridayAmazon | Zero Hedge https://t.co/WH7l5QSeeP",AudioCode3,"[u'Amazon', u'BlackFriday', u'BlackFridayAmazon']",2644
2019-11-29 23:39:58,"RT @ EpochTimesCan Holiday stress: #Amazon, others under gun for 1-day delivery https://t.co/e5cnQQy2tu #BlackFriday",rafaelkessler,"[u'Amazon', u'BlackFriday']",646
2019-11-29 23:39:55,RT @ express3lectric *** COMPETITION *** For your chance to win a Smart Video Doorbell worth £84    1. Like this post 2. Retweet this post  3. Make sure you're following us on Twitter / Facebook or Instagram for a chance to win  #BeatBlackFriday #BlackFriday #BlackFridaySale #Amazon #CyberMonday https://t.co/G2vxWC3NL1,SassyLassieLoo,[],3403
2019-11-29 23:39:01,Curious to see how this works  #EchoAuto  #Amazon  #BlackFriday https://t.co/868agWFhY6,Philo1000,"[u'EchoAuto', u'Amazon', u'BlackFriday']",3546
2019-11-29 23:38:52,"RT @ MichelleRoseG33 https://t.co/roJhMieudY #blackfridaydeals #blackfriday #amazon #ad #afflink #echo #echoshow #videodoorbell #ringvideodoorbell As an Amazon associate, I earn from qualifying purchases. https://t.co/emc7yYSak7",CapeCodGiftShop,"[u'blackfridaydeals', u'blackfriday', u'amazon', u'ad', u'afflink', u'echo', u'echoshow', u'videodoorbell']",23059
2019-11-29 23:38:22,"RT @ EpochTimesCan Holiday stress: #Amazon, others under gun for 1-day delivery https://t.co/e5cnQQy2tu #BlackFriday",Guardian_Elite,"[u'Amazon', u'BlackFriday']",4519
2019-11-29 23:37:17,Happy Black Friday! Fill your Kindle! :)  https://t.co/y5jt2Mk8bq  #BlackFriday #BlackFridayFights #BlackFriday2019 #blackfridaydeals #Amazon #Kindle #ebook #book #read #FridayMotivation #FridayVibes #FridayFun #FridayReads #FridaysForFuture #BuyNothingDay #indie #scfifi #fantasy https://t.co/qP2iZIpB1y,bokerah,"[u'BlackFriday', u'BlackFridayFights', u'BlackFriday2019', u'blackfridaydeals', u'Amazon', u'Kindle', u'ebook', u'book', u'read', u'FridayMotivation', u'FridayVibes', u'FridayFun', u'FridayReads', u'FridaysForFuture', u'BuyNothingDay', u'indie', u'scfifi', u'fantasy']",7129
2019-11-29 23:36:48,"RT @ EpochTimesCan Holiday stress: #Amazon, others under gun for 1-day delivery https://t.co/e5cnQQy2tu #BlackFriday",DeeDeCrist,"[u'Amazon', u'BlackFriday']",2387
2019-11-29 23:36:30,"RT @ EpochTimesCan Holiday stress: #Amazon, others under gun for 1-day delivery https://t.co/e5cnQQy2tu #BlackFriday",EpochTimes,"[u'Amazon', u'BlackFriday']",160749
2019-11-29 23:35:19,RT @ express3lectric *** COMPETITION *** For your chance to win a Smart Video Doorbell worth £84    1. Like this post 2. Retweet this post  3. Make sure you're following us on Twitter / Facebook or Instagram for a chance to win  #BeatBlackFriday #BlackFriday #BlackFridaySale #Amazon #CyberMonday https://t.co/G2vxWC3NL1,Webkinny,[],4207
2019-11-29 23:35:06,RT @ keswickbootco How this for a little reflection  #BlackFriday #ClimateDebate #Amazon  @StormHour @glocky9 @ChrisJCoates @TheLakesMike @Catstycam @Mounta1n_Mike @herdwick_gal @PaulKingstonITV https://t.co/8G28hjmdID,Mounta1n_Mike,"[u'BlackFriday', u'ClimateDebate', u'Amazon']",3927
2019-11-29 23:33:55,"RT @ DawnRoseTurner Amid #BlackFriday, #activists stage Global #ClimateStrike protests  #US students hold 'Black Friday strike,' #Paris demonstrators target #Amazon with #BlockFriday https://t.co/U149snVtha",umbrios,"[u'BlackFriday', u'activists', u'ClimateStrike', u'US', u'Paris']",4915
2019-11-29 23:32:09,Check out this Amazon deal: Echo Show (2nd Gen) with Amazon Smart Plug - ... by Amazon https://t.co/oB0IPtXzwX via @amazon #gadsessories #Amazon #blackfriday,gadsessories,"[u'gadsessories', u'Amazon', u'blackfriday']",582
2019-11-29 23:30:25,PurseN Diva Makeup Travel Organizer Bag Case Lotus https://t.co/Hjk0OA22ki #beauty #healthy #health #skincare #makeup #skin #maintenance #blackfriday #amazon @amazon https://t.co/rFArIgJCDl,SkinCareZero,"[u'beauty', u'healthy', u'health', u'skincare', u'makeup', u'skin', u'maintenance', u'blackfriday', u'amazon']",0
2019-11-29 23:30:07,RT @ express3lectric *** COMPETITION *** For your chance to win a Smart Video Doorbell worth £84    1. Like this post 2. Retweet this post  3. Make sure you're following us on Twitter / Facebook or Instagram for a chance to win  #BeatBlackFriday #BlackFriday #BlackFridaySale #Amazon #CyberMonday https://t.co/G2vxWC3NL1,fdrinkell,[],235
2019-11-29 23:30:00,These #Amazon deal end at midnight #BlackFriday #aff  https://t.co/LFCMW1Vj4b,LifeStyleDailyR,"[u'Amazon', u'BlackFriday', u'aff']",3477
2019-11-29 23:29:50,"Limited Time Offer.  #Amazon Deal of the day #BlackFriday online SALE. Was $999 Now $649.99 Apple MacBook Air (13-inch, 8GB RAM, 128GB SSD Storage) - Silver https://t.co/wrTdodAjLK",MarkMcLain,"[u'Amazon', u'BlackFriday']",3527
2019-11-29 23:29:20,"#BLACKFRIDAY You can support Karadah Project's work with displaced moms and their children by doing your #Amazon #BlackFriday shopping at https://t.co/KR5lDZCLmt.  If you do support our work, let us know. It's the only way we will know. https://t.co/WcDO3EUJmv",karadahproject,"[u'BLACKFRIDAY', u'Amazon', u'BlackFriday']",492
2019-11-29 23:29:04,"#BLACKFRIDAY You can support Karadah Project's work with displaced moms and their children by doing your #Amazon #BlackFriday shopping at https://t.co/Ib6lzjGNOv.  If you do support our work, let us know. It's the only way we will know. https://t.co/mtqD8D4D7m",RickBBurns,"[u'BLACKFRIDAY', u'Amazon', u'BlackFriday']",205
2019-11-29 23:27:48,"#BLACKFRIDAY You can support Karadah Project's work with displaced moms and their children by doing your #Amazon #BlackFriday shopping at https://t.co/KR5lDZCLmt.  If you do support our work, let us know. It's the only way we will know. https://t.co/CQDgEEF7dm",karadahproject,"[u'BLACKFRIDAY', u'Amazon', u'BlackFriday']",492
2019-11-29 23:27:23,"I completely forgot it was #BlackFriday until I went to #Amazon and saw the things I usually see at the prices I usually see them but marked ""discounted"" and with an extremely inflated regular price. You're fooling no one @amazon. FU.",vitaprimo,"[u'BlackFriday', u'Amazon']",143
2019-11-29 23:25:55,"RT @ replantingrural REPLANTING RURAL CHURCHES is available NOW on Amazon. As we approach #Christmas, grab a copy for yourself and a pastor you know: https://t.co/ktAyt2pzGf  Thanks, @susiespurgeon1! #bookboost #amazon #blackfriday https://t.co/RfvGNK1fw3",mhenslee,[u'Christmas'],5031
2019-11-29 23:25:28,Men's Casio G-Shock Digital Skeleton Clear Gray Resin Watch DW5600SK-1 https://t.co/fTe4dcr4GI #watches #clock #jewelry #trends #fashion #thanksgiving #gifts @amazon #amazon #blackfriday https://t.co/MiSNgBIDlB,humanwatches,"[u'watches', u'clock', u'jewelry', u'trends', u'fashion', u'thanksgiving', u'gifts', u'amazon', u'blackfriday']",8
2019-11-29 23:22:53,"RT @ MichelleRoseG33 https://t.co/VFgpefhgbd List Price$48.99 Deal of the Day:$24.99 &amp; FREE Shipping on orders over $25.00 shipped by #Amazon #Catan #BlackFriday2019 #BlackFriday #BlackFridayAmazon #ad #afflink As an Amazon associate, I earn from qualifying purchases. https://t.co/dUmz2UhiOo",Michael65413248,[],282
2019-11-29 23:22:38,Put #BlackFriday behind you and get ready for the weekend with my  books on #Amazon #Kindle. Who wouldn't want to spend the holidays with James Maguire?  https://t.co/3Pc1xRetqp  #NYPD #MYSTERY #IARTG #weekendreads #KindleUnlimited #serialkiller https://t.co/6aI71yhVGN https://t.co/pT1vvD3thy,Andrew_G_Nelson,"[u'BlackFriday', u'Amazon', u'Kindle', u'NYPD', u'MYSTERY', u'IARTG', u'weekendreads', u'KindleUnlimited', u'serialkiller']",3541
