timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-29 18:51:41,RT @ FlavioTech82 #Gearbest  #BlackFriday  #BlackFriday2019   Xiaomi Redmi AirDots TWS Bluetooth Fones de ouvido  https://t.co/U0I1U1lFTR  High Performance 5 x 1 HDMI Switch  https://t.co/7E6qMfaSN1,FlavioTech82,"[u'Gearbest', u'BlackFriday', u'BlackFriday2019']",91
2019-11-29 18:33:21,RT @ Addicted_2_Game BLACK FRIDAY 2019.. good or not?  https://t.co/nzNkG4Sifk  #blackfriday #blackfriday2019 #offerte #sconti #coupon #gearbest #amazon #banggood #natale #Christmas #video #youtubevideo #videooftheday #youtube #nerd #geek #tech #technology #tecnologia #deals #telegram,andreadotcomco,"[u'blackfriday', u'blackfriday2019', u'offerte', u'sconti', u'coupon']",13
2019-11-29 18:08:59,"""excellent customer satisfaction"" LOL, i ordered an item 3 months ago and i'm still waiting for it to be shipped even though i've told that it should be taken care of within 3 days when i reached the support team. WORST. SHOPPING. EXPERIENCE. EVER. #gearbest #blackfriday https://t.co/ouIygflw3a",xgregoolx,"[u'gearbest', u'blackfriday']",84
2019-11-29 15:24:38,#Gearbest  #BlackFriday  #BlackFriday2019   Xiaomi Redmi AirDots TWS Bluetooth Fones de ouvido  https://t.co/U0I1U1lFTR  High Performance 5 x 1 HDMI Switch  https://t.co/7E6qMfaSN1,FlavioTech82,"[u'Gearbest', u'BlackFriday', u'BlackFriday2019']",91
2019-11-29 15:24:25,RT @ FlavioTech82 #Gearbest  #BlackFriday  #BlackFriday2019   Xiaomi Redmi AirDots TWS Bluetooth Fones de ouvido  https://t.co/U0I1U1lFTR  High Performance 5 x 1 HDMI Switch  https://t.co/7E6qMfaSN1,FlavioTech82,"[u'Gearbest', u'BlackFriday', u'BlackFriday2019']",91
2019-11-29 14:52:29,🍂 #Gearbest 🍂 #Xiaomi Redmi 10000mAh #Powerbank 🔥🔥🔥 💵Price: $27.99 💰Coupon Discount: 57% OFF 🎟Coupon Code: E3CFDFA8D6DEB001 💸After Coupon Price: $11.99 ⏱⏳Valid till:31st Dec'19  #BD4U #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/77n7a2TFGe https://t.co/22tBIqqSQY,Deals4U_Amz,"[u'Gearbest', u'Xiaomi', u'Powerbank', u'BD4U', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 14:42:02,🍂 #Gearbest 🍂 Ragebee 500IN1 TFT Handheld Game Console🔥🔥🔥 💵Price: $14.66 💰Coupon Discount: 18% OFF 🎟Coupon Code: RAGEBEE500 💸After Coupon Price: $11.99 ⏱⏳Valid till: 4th Dec'19  #BD4U #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/oJ8BGfPZ2K https://t.co/oarwv1aREt,Deals4U_Amz,"[u'Gearbest', u'BD4U', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 14:38:32,🍂 #Gearbest 🍂 Alfawise QC3.0 Bluetooth FM Transmitter Car Charger🔥🔥🔥 💵Price: $12.03 💰Sale Discount: 9% OFF 💸Sale Price: $10.99 ⏱⏳Sale Ends On: 4th Dec'19  #BD4U #Couponing #coupons #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/2KcXXrVBij https://t.co/icMV7vpaQu,Deals4U_Amz,"[u'Gearbest', u'BD4U', u'Couponing', u'coupons', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 14:33:50,🍂 #Gearbest 🍂 OJD - 48 3in1 Fast Qi Wireless Charger🔥🔥🔥 💵Price: $16.97 💰Coupon Discount: 26% OFF 🎟Coupon Code: GBAFF081210 💸After Coupon Price: $11.99 ⏱⏳Valid till: 4th Dec'19  #BD4U #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/4d8BPNvRBS https://t.co/EcEvDXhnJO,Deals4U_Amz,"[u'Gearbest', u'BD4U', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 14:30:54,🍂 #Gearbest 🍂 Utorch DH09 Intelligent Balance Magnetic Table Lamp🔥🔥🔥 💵Price: $22.03 💰Sale Discount: 41% OFF 💸Sale Price: $12.99 ⏱⏳Sale End On: 4th Dec'19  #BD4U #Couponing #coupons #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/7fj9UPPS2A https://t.co/X23yiyTs47,Deals4U_Amz,"[u'Gearbest', u'BD4U', u'Couponing', u'coupons', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 14:26:52,🍂 #Gearbest 🍂 #Xiaomi Wowstick TRY 21in1 Mini Screwdriver Set🔥 💵Price:$21.94 💰Coupon Discount:36% OFF 🎟Coupon Code: GB$STICK21 💸After Coupon Price:$13.99 ⏱⏳Valid till:31st Dec'19  #BD4U #BlackFriday2019 #BlackFriday #BlackFridaySale  Get one now👇 https://t.co/d7lFjvFRN6 https://t.co/YPR7pTHpP0,Deals4U_Amz,"[u'Gearbest', u'Xiaomi', u'BD4U', u'BlackFriday2019', u'BlackFriday', u'BlackFridaySale']",246
2019-11-29 13:15:56,BLACK FRIDAY 2019.. good or not?  https://t.co/nzNkG4Sifk  #blackfriday #blackfriday2019 #offerte #sconti #coupon #gearbest #amazon #banggood #natale #Christmas #video #youtubevideo #videooftheday #youtube #nerd #geek #tech #technology #tecnologia #deals #telegram,Addicted_2_Game,"[u'blackfriday', u'blackfriday2019', u'offerte', u'sconti', u'coupon', u'gearbest', u'amazon', u'banggood', u'natale', u'Christmas', u'video', u'youtubevideo', u'videooftheday', u'youtube', u'nerd', u'geek', u'tech', u'technology', u'tecnologia', u'deals', u'telegram']",161
2019-11-29 11:06:31,"🔥#Gearbest: Best Robot Vacuum Cleaner #Deals for #BlackFriday 2019 (#Deal) #BlackFriday2019 #robotvacuumcleaner what will you choose? #LenovoX1 #RoborockS5Max or ..., check useful comparison #robotvacuum 2019, and 🔥#blackfridaydeals with #coupons here: https://t.co/PVQnvqC4zW https://t.co/o5BqXTzNYU",AndroidSmartTV,"[u'Gearbest', u'Deals', u'BlackFriday', u'Deal', u'BlackFriday2019', u'robotvacuumcleaner', u'LenovoX1', u'RoborockS5Max', u'robotvacuum', u'blackfridaydeals', u'coupons']",831
2019-11-29 03:52:20,#OnePlus7TPro  8GB 256 GB #Snapdragon855 plus global version only 635.99 $ #link (buy here) 👉 https://t.co/PYUwbPNaWg  #OnePlus #OnePlus7Pro #OnePlus7T #BlackFriday #blackfridaychocobonplan #aliexpress #Gearbest #Banggood #Promotion #BlackFridaySale #deals #deal #Smartphones,phone_chinese,"[u'OnePlus7TPro', u'Snapdragon855', u'link', u'OnePlus', u'OnePlus7Pro', u'OnePlus7T', u'BlackFriday', u'blackfridaychocobonplan', u'aliexpress', u'Gearbest', u'Banggood', u'Promotion', u'BlackFridaySale', u'deals', u'deal', u'Smartphones']",255
