timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-29 23:56:28,Going wild for toys for Tyler and this isn’t even anything yet #BlackFriday #Walmart #PawPatrol https://t.co/dTLjnvwi7R,mrs_macdonald17,"[u'BlackFriday', u'Walmart', u'PawPatrol']",566
2019-11-29 23:51:08,$10 19th Hole Golf Electronic Talking Partner W/ Automatic Ball Return Tested Works  https://t.co/unLFEBJedc #BlackFriday #BlackFriday #KohlsBlackFriday #Walmart #BlackFriday2019 #Sales #golf897 #ShopMyCloset #Deals #eBay #ebayfinds #ebaydeals,AtlasSessions,"[u'BlackFriday', u'BlackFriday', u'KohlsBlackFriday', u'Walmart', u'BlackFriday2019', u'Sales', u'golf897', u'ShopMyCloset', u'Deals', u'eBay', u'ebayfinds', u'ebaydeals']",132
2019-11-29 23:38:22,"I saw this at @Walmart today, a @bakugan DVD set. How is this show even still in print? Is there like really a fan base anymore? #Anime #DVD #Walmart #BlackFriday #BlackFriday2019 https://t.co/sksFPgs3kQ",Masakurance,"[u'Anime', u'DVD', u'Walmart', u'BlackFriday', u'BlackFriday2019']",114
2019-11-29 23:38:18,"RT AarontheWise: From the #SouthPark #BlackFriday trilogy from 2013, top team to join. #BlackFridaySale #Walmart #sony #Microsoft #PS4 #Xb… Translated using #MicrosoftFlow",CSA_DVillamizar,"[u'SouthPark', u'BlackFriday', u'BlackFridaySale', u'Walmart', u'sony', u'Microsoft', u'PS4', u'Xb', u'MicrosoftFlow']",687
2019-11-29 23:36:12,The next time you'll get a deal this good is the next holiday season! I'm basically giving them away! https://t.co/jwLJtbHLgs . Head on over to the site to save some coins. . #biggestsaleoftheyear #blackfriday #walmart #skincare #coupon #supportsmallbusiness #blackbusiness #black https://t.co/KWVWY53ua6,allure_nature,"[u'biggestsaleoftheyear', u'blackfriday', u'walmart', u'skincare', u'coupon', u'supportsmallbusiness', u'blackbusiness', u'black']",15
2019-11-29 23:36:11,"RT @ GoPackGoJJH @atrupar “Alexa, what if the ark of the covenant contains nothing but unsold 4th of July crap from #Walmart ?” #BlackFriday #walmartBlackFriday #SpaceForce #TurtleWearingGlasses #MissingChin https://t.co/ZvBoWbaEOw",Cubfan13241,[u'Walmart'],5856
2019-11-29 23:32:53,"RT @ AarontheWise From the #SouthPark #BlackFriday trilogy from 2013, top team to join. #BlackFridaySale #Walmart #sony #Microsoft #PS4 #XboxOne #GameofThrones #Marketing #comedyshow #voiceacting @FurbySquawk @Sasori_113 @MatthewBouman1 @missnotyou @orcatwar98 @brutalpuncher1 @Gravity_Ferb",FurbySquawk,"[u'SouthPark', u'BlackFriday', u'BlackFridaySale', u'Walmart', u'sony', u'Microsoft', u'PS4']",1969
2019-11-29 23:30:19,"From the #SouthPark #BlackFriday trilogy from 2013, top team to join. #BlackFridaySale #Walmart #sony #Microsoft #PS4 #XboxOne #GameofThrones #Marketing #comedyshow #voiceacting @FurbySquawk @Sasori_113 @MatthewBouman1 @missnotyou @orcatwar98 @brutalpuncher1 @Gravity_Ferb",AarontheWise,"[u'SouthPark', u'BlackFriday', u'BlackFridaySale', u'Walmart', u'sony', u'Microsoft', u'PS4', u'XboxOne', u'GameofThrones', u'Marketing', u'comedyshow', u'voiceacting']",838
2019-11-29 23:28:48,Tired of grocery bags falling over &amp; making a mess in the back of your SUV? A Tuff Viking® is Great for the last mile home.  #aldi  #Ralphs #Kroger #TraderJoes #Walmart #target #Supermarket #BlackFriday  Tuff Viking® 🇺🇸 https://t.co/7ROEp8jsOW https://t.co/uanW8WxFPL,TuffViking,"[u'aldi', u'Ralphs', u'Kroger', u'TraderJoes', u'Walmart', u'target', u'Supermarket', u'BlackFriday']",1506
2019-11-29 23:20:19,Black Friday #BlackFriday #BlackFridayFights #dayafterthanksgiving #walmartBlackFriday #Walmart https://t.co/hMGskEKhEz,MarkBarrusHypno,"[u'BlackFriday', u'BlackFridayFights', u'dayafterthanksgiving', u'walmartBlackFriday', u'Walmart']",1738
