timestamp,tweet_text,username,all_hashtags,followers_count
2019-12-05 23:21:05,RT @ pinkstate43eBay #DanburyMint baby animals #collectible #Christmas #ornament #ducklings #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek  https://t.co/q1e5LdSW1R,TheDigitalMrkt,"[u'DanburyMint', u'collectible', u'Christmas', u'ornament', u'ducklings', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",10131
2019-12-05 23:21:03,RT @ pinkstate43eBay #pfaltzgraff #winterberry cup and saucer set #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #99cents #99centauction #auction #Christmas #BlackFriday #CyberMonday #cyberweek  https://t.co/2VVXUOfRze,TheDigitalMrkt,"[u'pfaltzgraff', u'winterberry', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals', u'Sale', u'99cents']",10131
2019-12-05 23:21:01,RT @ pinkstate43eBay NWT #SpiritualGangster spiritual icons card holder #keyfob #keychain #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek #stockingstuffers  https://t.co/iisPPLtK4i,TheDigitalMrkt,"[u'SpiritualGangster', u'keyfob', u'keychain', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",10131
2019-12-05 20:14:14,RT @ LoginworksInc #BlackFridaySales Analysis Report!  Check data for last 3 years -  Knock it today !!  https://t.co/MjvamjH75u #blackfriday2019 #blackfriday #amazon #walmart #eBay #loginworks https://t.co/ha3v6PsE0X,TISA_IPWS,[u'BlackFridaySales'],4
2019-12-05 17:52:08,RT @ AWillowsDream https://t.co/8XcOEL6xqi  #bracelets #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food!  #cats #cat,AWillowsDream,"[u'bracelets', u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds']",1597
2019-12-05 17:52:00,RT @ AWillowsDream https://t.co/wmtWY1N5Bv  #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food! #pusheen #cat #cats #cute #kawaii #scifi #fantasyart,AWillowsDream,"[u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds', u'BlackFriday']",1597
2019-12-05 17:11:33,"$10 Under Armour 3XL Baseball/Softball Practice Jerseys - Lot of 2- Blue,Gray NWOT https://t.co/zYbtImR7Mt #ThursdayMotivation #giftideas #BlackFriday #CyberMondayDeals #CyberMonday2019 #ChristmasTree #thursdayvibes #ThursdayMorning #eBay #ebayfinds #ebaydeals #ebayseller",AtlasSessions,"[u'ThursdayMotivation', u'giftideas', u'BlackFriday', u'CyberMondayDeals', u'CyberMonday2019', u'ChristmasTree', u'thursdayvibes', u'ThursdayMorning', u'eBay', u'ebayfinds', u'ebaydeals', u'ebayseller']",133
2019-12-05 16:34:51,RT @ eclectorium Visit our store! https://t.co/aHNPNTGx8b #shopsmall #toys #ebay #vintage #buyitnow #ebayseller #ebaystore #collectibles #bestoffer #BlackFriday #Christmas2019 https://t.co/GBO4NQW8Lq,JWA_2016,"[u'shopsmall', u'toys', u'ebay', u'vintage', u'buyitnow', u'ebayseller', u'ebaystore', u'collectibles']",21507
2019-12-05 14:57:15,Check out what I found. GIFTS FOR GOLFERS GOLF GIFTS BIRTHDAY GIFT GOLF CHRISTMAS GIFT GOLF PRIZES https://t.co/2SI6pvc0Cn via @eBay_UK #giftsforgolfers #ebay #christmas #golfers #blackfriday,Paul_GolfSales,"[u'giftsforgolfers', u'ebay', u'christmas', u'golfers', u'blackfriday']",81
2019-12-05 13:45:12,RT @ kcrimsontide Black Friday Sale starts now! Save 30% on entire store. #BlackFriday #fashion #Christmas2019 #shopsmall #shopping #onlineshopping #eBay #Christmasshopping https://t.co/IKVSHJh2Ri via @eBay https://t.co/UUIxd74DKG,Krafty_Home,"[u'BlackFriday', u'fashion', u'Christmas2019', u'shopsmall', u'shopping']",12224
