timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-26 23:26:52,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,BigD95514015,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",40
2019-11-26 23:25:00,RT @ tabbyspantry We’ve rounded up the best #blackfriday at Walmart this year and invite you to check them out! Save BIG at #walmart on everything you need from tech to toys and games and everything in between! Check out the deals:  https://t.co/0NXzAZkty0,LifesABargain,"[u'blackfriday', u'walmart']",46575
2019-11-26 23:21:57,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,bcwilson123,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",241
2019-11-26 23:21:13,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,RJMorse13,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",5459
2019-11-26 23:17:15,2019 Black Friday Sale has arrived with great Black Friday deals follow me #BlackFriday #BlackFriday2019 #Amazon #walmart https://t.co/Gl3AB1X5Zs,AtoZBlackFriday,"[u'BlackFriday', u'BlackFriday2019', u'Amazon', u'walmart']",467
2019-11-26 23:06:10,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,CentCaps,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",4479
2019-11-26 22:56:17,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,Official_Forex,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",169
2019-11-26 22:53:04,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,VWAudiPorsche,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",3702
2019-11-26 22:46:52,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",WestmanReviews,"[u'blackfriday', u'walmart']",1739
2019-11-26 22:37:15,Hot #Walmart #BlackFriday Price! #Google Home Mini (Chalk) &amp; #FrozenII Book Bundle &gt; https://t.co/WXMImvbOKb #Disney #Disneyland #DisneyWorld #Frozen https://t.co/HF9Uz3lmij,whipsandchurros,"[u'Walmart', u'BlackFriday', u'Google', u'FrozenII', u'Disney', u'Disneyland', u'DisneyWorld', u'Frozen']",210
