timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-26 23:49:02,"Ancheer 26 inch Wheel Aluminum Alloy Frame Mountain Bike Cycling Bicycle  #FlashSale Cena: $ 549 (ok. 2080,66 PLN)  https://t.co/ScSVGkychz  #Gearbest  #TanioNaAli #vk #GearbestBlackFriday #BlackFriday #CzarnyPiatek https://t.co/YLsPUf0P22",TanioNaAli,"[u'FlashSale', u'Gearbest', u'TanioNaAli', u'vk', u'GearbestBlackFriday', u'BlackFriday', u'CzarnyPiatek']",132
2019-11-26 15:32:27,Teclast P10 4G Tablet  White EU Plug RRP: $156.88 FLASH SALE Price: $95.99  #Gearbest Black friday #BlackFriday #blackfridayfulltip  #BlackFridaySale #shoppingstar #shoppingqueen #shoppingonline #blackfridaydeals #Brazil  Get it now👉 https://t.co/Fb2C91DkMq,Stores_china,"[u'Gearbest', u'BlackFriday', u'blackfridayfulltip', u'BlackFridaySale', u'shoppingstar', u'shoppingqueen', u'shoppingonline', u'blackfridaydeals', u'Brazil']",8
2019-11-26 15:14:11,Lenovo ThinkPad T580 Notebook 15.6 inch Global Version RRP: $1748.18  FLASH SALE Price: $1209.99 Get it Now https://t.co/kVvpSUTHod #Gearbest Black friday #BlackFriday #blackfridayfulltip  #BlackFridaySale #shoppingstar #shoppingqueen #shoppingonline #blackfridaydeals #brazil,Stores_china,"[u'Gearbest', u'BlackFriday', u'blackfridayfulltip', u'BlackFridaySale', u'shoppingstar', u'shoppingqueen', u'shoppingonline', u'blackfridaydeals', u'brazil']",8
2019-11-26 10:01:28,"Gearbest Black Friday deals will be available from November 26 to November 30, 2019. Coupons are currently available on the site for your Black Friday shopping.   #BlackFridayDeals #Gearbest #BlackFriday #BlackFriday2019 https://t.co/yGrfFwI94w https://t.co/eVdhtm6X5E",naijatechguide,"[u'BlackFridayDeals', u'Gearbest', u'BlackFriday', u'BlackFriday2019']",12632
