timestamp,tweet_text,username,all_hashtags,followers_count
2019-12-06 23:45:53,RT @ rapp9 #Marvel Super Heroes 18 #CGC 8.0  Signed by #stanlee 1st #guardiansofthegalaxy #comics #comicbooks #ebay #ebayfinds #ebaydeals #BlackFriday https://t.co/WxY1xz84yI,RothGamez,"[u'Marvel', u'CGC', u'stanlee', u'guardiansofthegalaxy', u'comics', u'comicbooks', u'ebay', u'ebayfinds', u'ebaydeals']",40
2019-12-06 15:22:59,Free Shipping on this Beautiful #handmade purse! Strawberry Shortcake themed &amp; ready for a new home!   #strawberryshortcake #eBay #amazon #etsy #BlackFriday #shoponline #shopping #ShopLocal #colorado #shopsmall #style #fashion #retro #oldschool #80s   https://t.co/f06mRSjPnp,Atomic_Cat_CO,"[u'handmade', u'strawberryshortcake', u'eBay', u'amazon', u'etsy', u'BlackFriday', u'shoponline', u'shopping', u'ShopLocal', u'colorado', u'shopsmall', u'style', u'fashion', u'retro', u'oldschool', u'80s']",310
2019-12-06 12:15:11,RT @ CStanleyDirect #HongKong #UK #election #Brexit #CyberSecurity #BlackFriday #trade #tradewar #BeyondMeat #climate #eBay #Uber #mining  We look at the #events that have shaped #markets last week. Read more on 👉 https://t.co/we8aydEDhy https://t.co/oo75OaFqib,Retweet49751068,"[u'HongKong', u'UK', u'election', u'Brexit', u'CyberSecurity', u'BlackFriday', u'trade', u'tradewar', u'BeyondMeat', u'climate', u'eBay', u'Uber', u'mining']",346
2019-12-06 12:15:07,#HongKong #UK #election #Brexit #CyberSecurity #BlackFriday #trade #tradewar #BeyondMeat #climate #eBay #Uber #mining  We look at the #events that have shaped #markets last week. Read more on 👉 https://t.co/we8aydEDhy https://t.co/oo75OaFqib,CStanleyDirect,"[u'HongKong', u'UK', u'election', u'Brexit', u'CyberSecurity', u'BlackFriday', u'trade', u'tradewar', u'BeyondMeat', u'climate', u'eBay', u'Uber', u'mining', u'events', u'markets']",3390
2019-12-06 04:42:20,RT @ joebayy Check out Brooks Brothers Italian wool 1/4 Quarter Zip Navy XL https://t.co/dxHVH1Gam6 @eBay #Ebay #Selling #OnSale #Amazon #Fashion #Poshmark #happythanksgiving #blackfriday #blackfridaysales !!,joebayy,"[u'Ebay', u'Selling', u'OnSale', u'Amazon']",1813
2019-12-06 02:36:19,Browse THE CURIOSITY SHOP on #eBay!   ➡️➡️➡️ https://t.co/W6NTMnTdee #blackfriday #blackfridaysale #blackfriday2019 #christmas #christmasgift #holidays #blackfridaydeals #shopping #mens #womens #kids #save #deals #toys #vintage #antique #jewelry #home #gifts #giftideas #games #rt https://t.co/7abJUPAVN0,TheMysticBucket,"[u'eBay', u'blackfriday', u'blackfridaysale', u'blackfriday2019', u'christmas', u'christmasgift', u'holidays', u'blackfridaydeals', u'shopping', u'mens', u'womens', u'kids', u'save', u'deals', u'toys', u'vintage', u'antique', u'jewelry', u'home', u'gifts', u'giftideas', u'games', u'rt']",3219
