timestamp,tweet_text,username,all_hashtags,followers_count
2019-12-04 23:58:42,AMAZON 60% Price Drop – $32.00 Echo Dot (3rd Gen) Charcoal Bundle with Philips Hue White 2-pack A19 Smart Bulbs!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/OihIU5Fbei,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:52:34,RT @ humanwatches Women's 39mm Two-Tone Gold and Silver Parker Watch https://t.co/jBaLdsKxIg #watches #clock #jewelry #trends #fashion #thanksgiving #gifts @amazon #amazon #blackfriday https://t.co/2wVW6NOo9E,WatchezMenz,"[u'watches', u'clock', u'jewelry', u'trends', u'fashion']",807
2019-12-04 23:49:38,AMAZON 50% Off Code – $4.99 Blue Light Blocking Glasses (13 Colors) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/cDemd0CEPu,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:47:42,AMAZON 50% Off Code – $6.99 Blue Light Blocking Glasses (3 Colors) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/nTnOmszPmO,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:42:54,AMAZON $2.00 Off Clip Coupon – $7.98 Gillette Mach3 Turbo Men's Razor Handle + 4 Blade Refills!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/q9BgYihPX0,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:40:45,AMAZON 30% Off Code – $8.18-11.33 Large Ice Sphere Mold Trays (1 or 2 Pack) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/C1Mgd3t9jx,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:35:55,AMAZON 40% Off Code – $9.59 Wooden Jigsaw Puzzles (8 Pack) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/fGAF9GziOL,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:33:55,"AMAZON 45% Off Code &amp; Clip Coupon – $20.89 Security Camera 1080p FHD w/ Facial Recognition, 2-Way Talk, Night Vision, Works with Alexa!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/9Zfz7ZHFe9",DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:33:04,AMAZON 60% Off Code &amp; Clip Coupon – $6.39 Cooling Neck Towel #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/CcYfzI1QUa,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:29:22,"RT @ CouponsFreebie #ENTER TO #WIN a $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/TMs0SEd9Ko  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/vTKc7Akawf",CandaceGalan,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",672
2019-12-04 23:29:06,AMAZON 55% Off Code – $17.89 Women's Pullover Sweaters #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/DEkuG2J583,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:25:30,Women's 39mm Two-Tone Gold and Silver Parker Watch https://t.co/jBaLdsKxIg #watches #clock #jewelry #trends #fashion #thanksgiving #gifts @amazon #amazon #blackfriday https://t.co/2wVW6NOo9E,humanwatches,"[u'watches', u'clock', u'jewelry', u'trends', u'fashion', u'thanksgiving', u'gifts', u'amazon', u'blackfriday']",8
2019-12-04 23:21:06,RT @ RhetoricalRix Support Graeae while #BlackFriday’ing with #Amazon https://t.co/bE5EaqcHeB,GraeaeJennyS,"[u'BlackFriday', u'Amazon']",5501
2019-12-04 23:16:47,AMAZON 45% Off Code – $9.89 Women's Long Sleeve V-Neck Shirts #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/48YdgI7qjL,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:15:14,"RT @ CouponsFreebie #ENTER TO #WIN a $100 #Amazon, #Target, #Walmart #Gift Card at https://t.co/TMs0SEd9Ko  #giftcard #sweeps #sweepstakes #winners #win #moms #kids #shopping #deals #Christmas #BlackFriday #holidays #holiday #holidaygiftguide #bargain #giveaway #WinItWednesday #coupon #coupons https://t.co/vTKc7Akawf",ce43174248,"[u'ENTER', u'WIN', u'Amazon', u'Target', u'Walmart', u'Gift', u'giftcard', u'sweeps', u'sweepstakes']",396
2019-12-04 23:12:45,"AMAZON Price Glitch – $12.97 Rayovac Alkaline AAA Batteries, 60 Battery Count!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/Y1GxON1Ew5",DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:12:40,Who do you think had the best Black Friday deals? #Walmart #TARGET #Amazon #BestBuy #BlackFriday,SRAXShopper,"[u'Walmart', u'TARGET', u'Amazon', u'BestBuy', u'BlackFriday']",60
2019-12-04 23:10:56,Hmmmm - a candidate just arrived in the post for this weekends  #STARWARS build ... #PORG #TheLastJedi #WednesdayWisdom #Lego #legostarwars #lego75230 #Robin #Amazon #BlackFriday #riseofskywalker #AhchTo #bricknetwork #afol #legoart #legophotograph #legoporg https://t.co/7LaH7gDV1i,LBG_BRICKS,"[u'STARWARS', u'PORG', u'TheLastJedi', u'WednesdayWisdom', u'Lego', u'legostarwars', u'lego75230', u'Robin', u'Amazon', u'BlackFriday', u'riseofskywalker', u'AhchTo', u'bricknetwork', u'afol', u'legoart', u'legophotograph', u'legoporg']",215
2019-12-04 23:08:12,AMAZON 45% Off Code – $9.89-10.44 Women's Long Sleeve V Neck Tops #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/8XJbbL2OV5,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:06:10,"AMAZON Price Glitch – $12.97 Rayovac Alkaline AA Batteries, 60 Battery Count!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/iYhTOsACtf",DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 23:03:17,Abs Beat workout | Listen Exclusive fitness &amp; weight loss programs. Listen in the Audible app. Sign up for Free Today! https://t.co/pwPG52Ywtw #amazon @amazon #audible #abs #workout #fitness #loseweight #blackfriday #thanksgiving https://t.co/5wKuDe3orJ,ItShouldBeYour,"[u'amazon', u'audible', u'abs', u'workout', u'fitness', u'loseweight', u'blackfriday', u'thanksgiving']",75
2019-12-04 22:53:39,AMAZON 60% Price Drop – $32.00 Echo Dot (3rd Gen) Charcoal Bundle with Philips Hue White 2-pack A19 Smart Bulbs!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/8pUKphK2f4,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:44:39,"AMAZON 54% Price Drop – $5.99 Fortnite Solo Mode Core Figure Pack, Battle Hound (Other Figures Are Also $5.99)!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/iApzpD1RXS",DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:36:39,"AMAZON 60% Price Drop – $5.19 Fortnite Solo Mode Core Figure Pack, Drift!! #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/nWRvVhPac4",DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:34:43,AMAZON 40% Off Code – $4.18-5.98 Body Art Temporary Tattoos for Women &amp; Nail Art Decoration Kits #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/KDxIf4n2kM,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:31:31,AMAZON 40% Off Code – $5.39-5.99 Rose or Flower Nail Art Kits #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/Mwo18u1UXS,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:25:09,AMAZON 40% Off Code – $5.39-5.99 Nail Art Accessories Kits #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/7U0qBueEJX,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:23:09,RT @ Sweeps4Peeps #WIN a $50 #AMAZON #GIFTCARD! Start #shopping!  Learn more and enter: https://t.co/jpSwrK2RQ8  ADD $50! FOLLOW US and VISIT the #sweepstakes below for a bonus chance in our $50 gift card of your choice #giveaway!  #giveaways #giveawayalert #giftcards #blackfriday #blackfridaysale,justints21,"[u'WIN', u'AMAZON', u'GIFTCARD', u'shopping']",2873
2019-12-04 22:22:55,"RT @ Sweeps4Peeps One day left! Have you entered our $50 gift card of your choice giveaway on this #BlackFriday?  Visit here to enter in one step: https://t.co/DYFCld52ME  The winner chooses from hundreds of gift cards, including #Starbucks, #Amazon and dozens of #restaurants. We draw Sunday!",justints21,[u'BlackFriday'],2873
2019-12-04 22:22:10,AMAZON 40% Off Code – $5.99 3D Nail Art Accessories Kit #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/mDDcFw9ZjV,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:17:35,UNBOXING DE LIVROS DA BLACK FRIDAY DA AMAZON 📦 | Ana Carolina Wagner https://t.co/EIrdF4om8A via @YouTube #unboxing #blackfriday #amazon,anacarolwagner,"[u'unboxing', u'blackfriday', u'amazon']",17
2019-12-04 22:15:03,"RT @ readeandwrite It's #BlackFriday and Lilly walks into her jewelry shop to find a body on the floor.   What else could possibly go wrong?  THE WORST NOEL  #Amazon: https://t.co/fHRfDHstyY  #Nook, #Kobo, etc.: https://t.co/sR37eFiCEr  #cozymystery #humor #recipes #Christmas #HolidaysAreComing https://t.co/EipuLcAADo",MillieThom,[u'BlackFriday'],13296
2019-12-04 22:08:10,"RT @ ShawnMi18762880 Vitamix 5200 Blender Professional-Grade, 64 oz. Container, Black You Save:$136.13 (34%) SHOP NOW: https://t.co/to0QKhrenc #Amazon #blender #kitchen #BlackFriday #BlackFridaySale #USA #Deals https://t.co/H4AC4c35Kd",ShawnMi18762880,[],3
2019-12-04 22:08:05,RT @ ShawnMi18762880 Fender Monterey Bluetooth Speaker Deal is 25% Claimed (Save 46%) SHOP NOW: https://t.co/70dqQGE74b #fender #Amazon #BlackFriday #BlackFridayAmazon #USA #speaker #Deals #AmazonDeals https://t.co/IRFlpKKXqy,ShawnMi18762880,"[u'fender', u'Amazon']",3
2019-12-04 22:08:04,AMAZON 62% Off Code – $8.74 Bluetooth Wireless Sports Earbuds #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/wNqfo3PdsU,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:05:14,RT @ hosammoon Black Friday Deal https://t.co/h45SkpkMt1  #computer #technology #tech #pc #programming #gaming #computerscience #technology #gamers #hardware #computerrepair #gamedev #Trending #StreamTheBass #streaming #CallofDuty #Deals #BlackFriday #BlackFridaySA #Thanksgiving #Amazon #USA https://t.co/uWmN3WzAK4,hosammoon,"[u'computer', u'technology', u'tech', u'pc', u'programming', u'gaming', u'computerscience', u'technology']",134
2019-12-04 22:04:44,AMAZON 50% Off Code – $19.99 Bluetooth Wireless Earbuds #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/TpsMQi3owW,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 22:02:41,AMAZON 50% Off Code – $7.49 Remote Control Mini Jeep (3 Colors) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/MeddBe5vEV,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:58:51,AMAZON 50% Off Code – $6.49 Plastic Army Men Toys (300 Pcs) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/3Ndk2eSVmu,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:55:57,AMAZON 50% Off Code – $16.99 Small Gym Bag with Shoes Compartment (3 Colors) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/Hhfqjh6sbY,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:53:47,AMAZON 50% Off Code – $14.99 2-in-1 Take Apart Construction Truck Toy #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/t34nNn6uS2,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:49:03,AMAZON 50% Off Code – $13.99 Women's Long Sleeve Pullover Hoodies #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/OqmuLoEGyb,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:40:07,AMAZON 60% Off Code – $8.40 Women's 1/2 Sleeve Open Front Cardigan Sweater (Black or Ivory) #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/yMPpJrIVII,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:37:07,AMAZON 50% Off Code – $12.49 Facial Hair Trimmer &amp; Shaver Set for Women #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/ERhjAitxKZ,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:35:31,RT @ humanwatches Men's AR1828 Dress Black Leather Watch https://t.co/IYazCCxFXD #watches #clock #jewelry #trends #fashion #thanksgiving #gifts @amazon #amazon #blackfriday https://t.co/DHF8vl44BH,WatchezMenz,"[u'watches', u'clock', u'jewelry', u'trends', u'fashion', u'thanksgiving']",807
2019-12-04 21:33:59,AMAZON 55% Off Code – $9.89 Women's Knitted Raglan Sleeve Sweater #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/JPFdQrzL4r,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:31:01,AMAZON 60% Off Code – $10.00 Women's Casual Long Sleeve Jumpsuit #Deals #Amazon #Sales #BlackFriday #CyberMonday https://t.co/ta1ShbC40M,DealandSale,"[u'Deals', u'Amazon', u'Sales', u'BlackFriday', u'CyberMonday']",687
2019-12-04 21:26:20,Men's AR1828 Dress Black Leather Watch https://t.co/IYazCCxFXD #watches #clock #jewelry #trends #fashion #thanksgiving #gifts @amazon #amazon #blackfriday https://t.co/DHF8vl44BH,humanwatches,"[u'watches', u'clock', u'jewelry', u'trends', u'fashion', u'thanksgiving', u'gifts', u'amazon', u'blackfriday']",8
