timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-27 23:55:12,Hey @Walmart the app is already not functioning and the sale hasnt even started  what is the issue? #BlackFriday #walmart #Thanksgiving,DuaneRoz,"[u'BlackFriday', u'walmart', u'Thanksgiving']",570
2019-11-27 23:46:40,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",momwifebusylife,"[u'blackfriday', u'walmart']",9228
2019-11-27 23:44:10,"Putting together your holiday gift list? Check out our @Walmart Rollback deals with over 20 items on sale, including playhouses, sports toys, kitchens and more! Shop Now at https://t.co/pMKOXsT8pS #littletikes #playbig #givebig #parenttrusted #walmart  #sale #deal #blackfriday https://t.co/1kXttpslN4",LittleTikes,"[u'littletikes', u'playbig', u'givebig', u'parenttrusted', u'walmart', u'sale', u'deal', u'blackfriday']",37572
2019-11-27 23:35:06,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",PinkNinjaBlogg,"[u'blackfriday', u'walmart']",65427
2019-11-27 22:57:26,"Check out these bright smiling faces at the electronics department in  #Walmart. They are locked, loaded and ready to ROCK this #BlackFriday weekend with #Sprint 💪 #WeAreNW #SprintOwnsNR @suehyun_chung @TinaNR_Sprint https://t.co/mit9rOpqeo",SprintHL,"[u'Walmart', u'BlackFriday', u'Sprint', u'WeAreNW', u'SprintOwnsNR']",392
2019-11-27 22:22:20,This Black Friday get a chance to win a $1000 Walmart gift card here https://t.co/9IPRcaz5bu and enjoy your holidays with awesome Walmart deals.  #BlackFriday #ThanksGiving #Walmart #Deals,nyxnyx007,"[u'BlackFriday', u'ThanksGiving', u'Walmart', u'Deals']",58
2019-11-27 22:20:22,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",DukesnDuchesses,"[u'blackfriday', u'walmart']",26453
2019-11-27 22:18:52,Nothing says #HappyHolidays like the #Walmart pre-prepping for #BlackFriday hoard corrals.   The tower snipers would not let me photograph them. https://t.co/834qYWojnY,EricFoxVox,"[u'HappyHolidays', u'Walmart', u'BlackFriday']",632
2019-11-27 22:11:48,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",thesimpleparent,"[u'blackfriday', u'walmart']",159582
2019-11-27 22:10:54,"#walmart is marketing #BlackFriday with dozens of bins full of merchandise, wrapped in giant platic sheeting. #ShameOnWalmart #WarOnPlastic",sarahalevi,"[u'walmart', u'BlackFriday', u'ShameOnWalmart', u'WarOnPlastic']",101
2019-11-27 22:09:02,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",icsfblog,"[u'blackfriday', u'walmart']",2307
2019-11-27 22:08:34,This Black Friday get a chance to win a $1000 Walmart gift card here https://t.co/hxa1uOeRSk and enjoy your holidays with awesome Walmart deals.  #BlackFriday #ThanksGiving #Walmart #Deals,DonnaMD,"[u'BlackFriday', u'ThanksGiving', u'Walmart', u'Deals']",42
2019-11-27 22:04:22,This Black Friday get a chance to win a $1000 Walmart gift card here https://t.co/2uZJldho4l and enjoy your holidays with awesome Walmart deals.  #BlackFriday #ThanksGiving #Walmart #Deals,hannahkarns,"[u'BlackFriday', u'ThanksGiving', u'Walmart', u'Deals']",55
2019-11-27 22:01:19,This Black Friday get a chance to win a $1000 Walmart gift card here https://t.co/VkoE57LpjR and enjoy your holidays with awesome Walmart deals.  #BlackFriday #ThanksGiving #Walmart #Deals,SquiSquaJoSH,"[u'BlackFriday', u'ThanksGiving', u'Walmart', u'Deals']",88
2019-11-27 21:56:19,"Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here: #ad  https://t.co/AH3L9E06D9",MuayThaiJody,"[u'blackfriday', u'walmart', u'ad']",10499
2019-11-27 21:35:07,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",xxplumcrazeexx,"[u'blackfriday', u'walmart']",34335
2019-11-27 21:24:38,🚨THIS DEAL IS WILD!🚨  The Instant Vortex 6-Quart 4-in-1 Air Fryer drops down to just $49 (normally $99) tonight at 10pm EST.   You’ll want to act fast to secure this incredible deal: https://t.co/O4JN9rqHIn  #blackfriday #walmart #airfryer https://t.co/TJq3Q8r81W,Offers,"[u'blackfriday', u'walmart', u'airfryer']",10807
2019-11-27 21:21:04,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",yoursassyself,"[u'blackfriday', u'walmart']",3979
2019-11-27 21:04:32,"Just @Walmart being scummy again, nothing to see here. #Walmart #Thanksgiving #BlackFriday https://t.co/c8FE1eNQdF",5DeadlyVenoms,"[u'Walmart', u'Thanksgiving', u'BlackFriday']",78
2019-11-27 20:57:41,I can't wait for Black Friday Deals!  #Coupons #Amazon #Walgreens #Ebay #Walmart #ImReady #BlackFriday #BlackFridayDeals #Coupons,SavingsWithUs_,"[u'Coupons', u'Amazon', u'Walgreens', u'Ebay', u'Walmart', u'ImReady', u'BlackFriday', u'BlackFridayDeals', u'Coupons']",1
2019-11-27 20:54:58,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",momcocktails,"[u'blackfriday', u'walmart']",4544
2019-11-27 20:45:07,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",amomsimpression,"[u'blackfriday', u'walmart']",148327
2019-11-27 20:40:34,RT @ TessCardinale HAPPY THANKSGIVING TO YOU ALL.   Are you ready for #blackfriday deals at Walmart?! Don’t miss out on the savings that are happening at #walmart both online and in-store! Here are all the deals for you to check out: #ad  https://t.co/fQlZ2x0rYS https://t.co/SuGixDBTup,CardinaleBros,[u'blackfriday'],3442
2019-11-27 20:31:46,"#ad This year at Walmart, the savings are MASSIVE! Be sure to check out the best #blackfriday offers and save BIG at #walmart. Take a look at the deals:  https://t.co/BNBxi6Pr14",ebooks4fashion1,"[u'ad', u'blackfriday', u'walmart']",1028
2019-11-27 20:09:10,@walmart not honoring Signs #blackfriday don’t put it out till you can honor signs. #falseAdvertising #walmart not honoring sale #notWrappedinPlastic https://t.co/h3sLZgkagb,MinnieM22421364,"[u'blackfriday', u'falseAdvertising', u'walmart', u'notWrappedinPlastic']",238
2019-11-27 19:58:00,"RT @ wemake7blog Walmart is your place for #blackfriday deals! From TVs to laptops and everything in between, #walmart makes it easy to cross items off your shopping lists! Check out all the deals here:  https://t.co/er1vcjkcsG",anuncomplife,"[u'blackfriday', u'walmart']",5431
2019-11-27 19:30:03,HAPPY THANKSGIVING TO YOU ALL.   Are you ready for #blackfriday deals at Walmart?! Don’t miss out on the savings that are happening at #walmart both online and in-store! Here are all the deals for you to check out: #ad  https://t.co/fQlZ2x0rYS https://t.co/SuGixDBTup,TessCardinale,"[u'blackfriday', u'walmart', u'ad']",181
2019-11-27 19:13:29,Are you ready for #blackfriday deals at Walmart?! Don’t miss out on the savings that are happening at #walmart both online and in-store! Here are all the deals for you to check out: #ad  https://t.co/DkfmzaT8uc,beccalam13,"[u'blackfriday', u'walmart', u'ad']",7155
2019-11-27 19:09:07,"RT @ PezSundae Congratulations to @Walmart on the successful roll out of their #PickupTower. The process was smooth, effortless and cutting-edge! Thank you! #pez #sharepez #grateful #BlackFriday #Walmart #tuesdayvibes @PEZCandyUSA https://t.co/JFDA3JmlGu",pez_palz,[u'PickupTower'],659
2019-11-27 18:39:14,RT @ SusanLiTV It's that time of year! #Shopping AFTER #Thanksgiving &amp; #BlackFriday deals have started earlier than ever b4 with stores opening on #ThanksgivingDay Nat'l #Retail Fed says 165mln Americans in the next 5 days #CyberMonday #foxnews #walmart #target #macys #kohls #bedbathbeyond $wmt https://t.co/fhMm0FXDJk,peterbrugetti,"[u'Shopping', u'Thanksgiving', u'BlackFriday']",47
2019-11-27 18:38:00,"🎶🔊🎵 #NEWMUSIC Get Out The Way, It's #BlackFriday - Get In Da Corner 2013 #Music   #LiveMusic #BlackFriday2019 #WalMart #Metal #BlackFridayDeals #CyberMonday   https://t.co/ZcN4DHVFLk",YukNassty_,"[u'NEWMUSIC', u'BlackFriday', u'Music', u'LiveMusic', u'BlackFriday2019', u'WalMart', u'Metal', u'BlackFridayDeals', u'CyberMonday']",4116
2019-11-27 18:11:51,If they say...I will see what I can do. Justta lol do urself sis. #walmart here I come. Please have some cashiers for me. #WarOnThanksgiving #BlackFriday #promisebroken #noworries,MzSandra4,"[u'walmart', u'WarOnThanksgiving', u'BlackFriday', u'promisebroken', u'noworries']",15
