timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-28 23:53:25,Check out Whiting and Davis International Cream Color Shoulder Clam Shell Look Purse Bag #Purse https://t.co/Vv5jznw6U4 via @eBay #purse #handbag #vintage #retro #fashion #blackfriday #cybermonday #eBay,watersfdn412,"[u'Purse', u'purse', u'handbag', u'vintage', u'retro', u'fashion', u'blackfriday', u'cybermonday', u'eBay']",3043
2019-11-28 23:52:28,Check out Vintage Trademark T.K.R. Fancy Doll Japan Boy Man with Stick Plastic Face #TrademarkTKR https://t.co/NJMUNlIZAZ via @eBay #doll #toy #vintage #boy #blackfriday #cybermonday #eBay,watersfdn412,"[u'TrademarkTKR', u'doll', u'toy', u'vintage', u'boy', u'blackfriday', u'cybermonday', u'eBay']",3043
2019-11-28 23:51:28,Check out Giant UNO Cards Oversized Card Game 2-10 Players 7.4 x 10.1 in. 1 Card Missing   https://t.co/dJjYJjzWsC via @eBay #UNO #cards #games #family #blackfriday #cybermonday #fun #eBay,watersfdn412,"[u'UNO', u'cards', u'games', u'family', u'blackfriday', u'cybermonday', u'fun', u'eBay']",3043
2019-11-28 23:49:08,Check out Women's Faux Fur UnBranded Gray Hook Closure Coat Jacket No Size Tag #Unbranded #Jacket https://t.co/MQI3xlbcB9 via @eBay #fur #coat #cold #winter #jacket #animal #clothes #women #fashion #blackfriday #cybermonday #eBay,watersfdn412,"[u'Unbranded', u'Jacket', u'fur', u'coat', u'cold', u'winter', u'jacket', u'animal', u'clothes', u'women', u'fashion', u'blackfriday', u'cybermonday', u'eBay']",3043
2019-11-28 23:35:51,RT @ watersfdn412 Hi Everyone!! Come take a look at my #eBay store! https://t.co/Eq06r5nzpw  20% off #Sale   #BlackFriday #CyberMonday #sale #shopping #deals #clothes #toys #vintage #retro #eBay https://t.co/LlOs3r5c7g,watersfdn412,"[u'eBay', u'Sale', u'BlackFriday', u'CyberMonday']",3043
2019-11-28 23:35:15,Hi Everyone!! Come take a look at my #eBay store! https://t.co/Eq06r5nzpw  20% off #Sale   #BlackFriday #CyberMonday #sale #shopping #deals #clothes #toys #vintage #retro #eBay https://t.co/LlOs3r5c7g,watersfdn412,"[u'eBay', u'Sale', u'BlackFriday', u'CyberMonday', u'sale', u'shopping', u'deals', u'clothes', u'toys', u'vintage', u'retro', u'eBay']",3043
2019-11-28 23:27:00,Check out Gap Puffer Dark Green Black Grass Vest Mens Size Large Fall 2019 New #Gap #PufferVest https://t.co/b3bfFiBKEM via @eBay #ebay #ebaydeals #blackfriday,fabichaillet,"[u'Gap', u'PufferVest', u'ebay', u'ebaydeals', u'blackfriday']",383
2019-11-28 23:12:43,#TMNT Backpack gods set - GREAT #ChristmasGift - Available on #eBay #shopsmall #ebayROCteam #ebaydeals #BlackFriday #TeenageMutantNinjaTurtles #blackfridaydeals  https://t.co/ZktpPCnwCR https://t.co/ZktpPCnwCR https://t.co/C8f9fcwquA,map2271,"[u'TMNT', u'ChristmasGift', u'eBay', u'shopsmall', u'ebayROCteam', u'ebaydeals', u'BlackFriday', u'TeenageMutantNinjaTurtles', u'blackfridaydeals']",3069
2019-11-28 23:04:30,Take advantage of the deals starting soon! #BlackFriday #Thanksgiving #CyberMonday #eBay https://t.co/mJMlulJl0W,asterickedstore,"[u'BlackFriday', u'Thanksgiving', u'CyberMonday', u'eBay']",54
2019-11-28 22:25:37,This baby is going down to just £10!!!!!!!! Practically live in mine 😍😍 sizes XS-2XL available  Get yours here Qween or for your Qween 👑♥️ 👇🏻👇🏻  https://t.co/WOay9begZF  #Queen #Tee #PJ #Chill #Sleep #Loungewear #CheekySpree #eBay #BlackFriday #BlackFlyday #BlackFridaySale 💋 https://t.co/4gaI4s7e4Y,GeorgeNickey,"[u'Queen', u'Tee', u'PJ', u'Chill', u'Sleep', u'Loungewear', u'CheekySpree', u'eBay', u'BlackFriday', u'BlackFlyday', u'BlackFridaySale']",157
2019-11-28 22:22:37,15% OFF $50 App Store &amp; iTunes Gift Card for only $42.50 GET IT HERE --&gt;  https://t.co/QFCQNIN8tJ #iTunes #Apple #BlackFriday #BlackFridaySA #BlackFridayMe #BlackFridaySale #BlackFriday2019 #ebaydeals #ebay #AmazonDeals https://t.co/6XloFfGI1I,DealsAwsm,"[u'iTunes', u'Apple', u'BlackFriday', u'BlackFridaySA', u'BlackFridayMe', u'BlackFridaySale', u'BlackFriday2019', u'ebaydeals', u'ebay', u'AmazonDeals']",2
2019-11-28 22:21:26,Black Friday is soon becoming one of the most significant online sales we have in Australia.  Click to see deals from eBay and rules to assist you with the frenzy of Black Friday: https://t.co/kZHahy6TWH  #retailtrends #consumertrends #retaildoctorgroup #ebay #blackfriday,retaildoctor,"[u'retailtrends', u'consumertrends', u'retaildoctorgroup', u'ebay', u'blackfriday']",2025
2019-11-28 22:21:07,SHOP AMAZON &amp; EBAY BLACK FRIDAY DEALS USING MY LINKS ► Amazon: https://t.co/qTh0eKrKKI ► eBay: https://t.co/ZdQxgKBmBM  #Amazon #AmazonPrime #AmazonAffiliate #AffiliateMarketing #eBay #BlackFriday #BlackFriday2019 #BlackFridaySale #AmazonBlackFriday #ebaydeals #blackfridaydeals,GalacticJerry,"[u'Amazon', u'AmazonPrime', u'AmazonAffiliate', u'AffiliateMarketing', u'eBay', u'BlackFriday', u'BlackFriday2019', u'BlackFridaySale', u'AmazonBlackFriday', u'ebaydeals', u'blackfridaydeals']",178
2019-11-28 22:17:01,"25% OFF Microsoft Surface Go - Intel 4415Y 4GB RAM 64GB eMMC, WiFi GET IT HERE -- &gt;  https://t.co/zDJCyFitEY #Surface #microsoft #blackfriday #BlackFridaySA #BlackFridayMe #BlackFridaySale #ebay #ebaydeals #deals #AmazonDeals https://t.co/4zugizhVc5",DealsAwsm,"[u'Surface', u'microsoft', u'blackfriday', u'BlackFridaySA', u'BlackFridayMe', u'BlackFridaySale', u'ebay', u'ebaydeals', u'deals', u'AmazonDeals']",2
