timestamp,tweet_text,username,all_hashtags,followers_count
2019-12-02 21:19:20,RT @ addShopbrain For the first time ever you can compare prices while you’re shopping on your phone using #Amazon #Walmart #BestBuy #eBay mobile #apps. Save money no matter what device your on! Learn more https://t.co/mQTJWDCdUe  #blackfriday #savemoney #deals #moneytips #shopbrain https://t.co/t6QvGgVSM1,michael_ross79,"[u'Amazon', u'Walmart', u'BestBuy', u'eBay']",57
2019-12-02 20:32:16,"53% OFF  Hanging Garment Bag Suit Long Dress Protector Bags https://t.co/bL74b1wI1Y #ad, #AMAZON, #BlackFriday, #clearance, #coupon, #deal, #offer, deal #deal #coupon #shop #sale #Amazon #walmart #offer #discount #shopping",SnagTheDeals,"[u'ad', u'AMAZON', u'BlackFriday', u'clearance', u'coupon', u'deal', u'offer', u'deal', u'coupon', u'shop', u'sale', u'Amazon', u'walmart', u'offer', u'discount', u'shopping']",2973
2019-12-02 20:28:52,"60% OFF   Electric Heated Snow Ice Scraper for Car  https://t.co/bwrCwqugwT #ad, #AMAZON, #BlackFriday, #Christmas, #clearance, #coupon, #gift, deal #deal #coupon #shop #sale #Amazon #walmart #offer #discount #shopping",SnagTheDeals,"[u'ad', u'AMAZON', u'BlackFriday', u'Christmas', u'clearance', u'coupon', u'gift', u'deal', u'coupon', u'shop', u'sale', u'Amazon', u'walmart', u'offer', u'discount', u'shopping']",2973
2019-12-02 20:25:12,Fat Gravy Separator with Bottom Release Strainer    https://t.co/gp09CXfugM  🔴 #BlackFriday #Christmas #COUPON #USA #walmart #TargetRun #discount #gift #sale #shop #toys #beauty #clothing #women https://t.co/33MJguZxAQ,NoReviewDeals,"[u'BlackFriday', u'Christmas', u'COUPON', u'USA', u'walmart', u'TargetRun', u'discount', u'gift', u'sale', u'shop', u'toys', u'beauty', u'clothing', u'women']",54
2019-12-02 17:55:49,Beware of those who showed up to Walmart on Black Friday and bought 5 65” televisions for $278 each and then pulled around back thinking they were gonna fit them all in their 2007 Toyota Camry and now they are selling them for over $500 #walmart #blackfriday #flippers,JollyMadsen,"[u'walmart', u'blackfriday', u'flippers']",32
2019-12-02 17:51:52,Splendid Mantel Clock 🕰 makes a perfect gift 🎁 idea.   https://t.co/3fLE6GysAk #Amazon #AmazonPrime #Walmart #clock #clocks # #giftidea #BlackFriday #BlackFriday2019  #blackfridaydeals #BlackFridayDeal,vmarketingsite,"[u'Amazon', u'AmazonPrime', u'Walmart', u'clock', u'clocks', u'giftidea', u'BlackFriday', u'BlackFriday2019', u'blackfridaydeals', u'BlackFridayDeal']",3766
2019-12-02 16:28:35,"Wow. Finally, #Amazon has some really good deals this #CyberMonday  Do check: https://t.co/TG9hud8hUA  #MondayMotivation #MondayMorning #BlackFriday #Sales #Deals #Twitter #Retweet #Holidays #America #USA #Canada #Walmart #eBay #AmazonDeals https://t.co/sV3MxLMP6q",SecretoFitness,"[u'Amazon', u'CyberMonday', u'MondayMotivation', u'MondayMorning', u'BlackFriday', u'Sales', u'Deals', u'Twitter', u'Retweet', u'Holidays', u'America', u'USA', u'Canada', u'Walmart', u'eBay', u'AmazonDeals']",29
2019-12-02 16:07:27,There’s a lot of fucking and fighting at @Walmart #BlackFriday #BlackFridayFights #Walmart https://t.co/6ZGEjUPPwI,HomelesSMack,"[u'BlackFriday', u'BlackFridayFights', u'Walmart']",800
2019-12-02 13:30:13,"Black Friday is here! #Amazon, #Target, and #Walmart drove 169 million dollars in sales in 2018 over #BlackFriday and #CyberMonday. As Amazon changes the retail landscape, learn where your #marketing investments will have the most impact. Download now:  https://t.co/U4qq7SrPKQ https://t.co/sOsjbTPBiS",Gartner_MKTG,"[u'Amazon', u'Target', u'Walmart', u'BlackFriday', u'CyberMonday', u'marketing']",8581
2019-12-02 12:15:31,#BlackFriday best Customer Experience? Worst Customer Experience?  #digital #pos #store #service #outofstock #amazon #walmart #target #cx #ex #mkt #martech #advertising #doorbuster #cxo #cem https://t.co/BponSjooeY,mrhoffman,"[u'BlackFriday', u'digital', u'pos', u'store', u'service', u'outofstock', u'amazon', u'walmart', u'target', u'cx', u'ex', u'mkt', u'martech', u'advertising', u'doorbuster', u'cxo', u'cem']",422
