timestamp,tweet_text,username,all_hashtags,followers_count
2019-12-02 23:19:32,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,vernhenze,"[u'eBay', u'sales', u'discounts', u'shopping']",9617
2019-12-02 23:00:00,Use discount code 2019 to save 20% now. Click here: https://t.co/pXXWySb1R4  Save 20% on Secrets to Selling Art and How to Sell Art Online: The Complete Guide.  #ebay @fineartamerica #BlackFriday #CyberMonday https://t.co/GGISYwfIP6,GaryBolyerArt,"[u'ebay', u'BlackFriday', u'CyberMonday']",67592
2019-12-02 22:34:50,RT @ hokiegblr1 Check out NERF Gun - VORTEX PYRAGON with Ammo Drum and 40 Foam Discs - NIB #NERF https://t.co/FRG9ld8eLI via @eBay #ebay #ebayseller #ebayauction #holidaygifts #giftideas #NERFGun #NERFGunLot #NERForNothing #blackfriday #cybermonday #VORTEX #PYRAGON,LvlupSupplyz,"[u'NERF', u'ebay']",187
2019-12-02 22:18:21,RT @ pinkstate43eBay #DanburyMint baby animals #collectible #Christmas #ornament #ducklings #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek  https://t.co/q1e5LdSW1R,barntiques859,"[u'DanburyMint', u'collectible', u'Christmas', u'ornament', u'ducklings', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",36140
2019-12-02 22:18:16,RT @ pinkstate43eBay NWT #SpiritualGangster spiritual icons card holder #keyfob #keychain #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek #stockingstuffers  https://t.co/iisPPLtK4i,barntiques859,"[u'SpiritualGangster', u'keyfob', u'keychain', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",36140
2019-12-02 22:18:15,RT @ pinkstate43eBay #pfaltzgraff #winterberry cup and saucer set #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #99cents #99centauction #auction #Christmas #BlackFriday #CyberMonday #cyberweek  https://t.co/2VVXUOfRze,barntiques859,"[u'pfaltzgraff', u'winterberry', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals', u'Sale', u'99cents']",36140
2019-12-02 22:17:36,RT @ pinkstate43eBay NWT #SpiritualGangster spiritual icons card holder #keyfob #keychain #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek #stockingstuffers  https://t.co/iisPPLtK4i,BelleEpoqueC,"[u'SpiritualGangster', u'keyfob', u'keychain', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",6220
2019-12-02 22:17:34,RT @ pinkstate43eBay Please visit my #ebay store for tons of unique #Christmas and #Hannukah #gifts! #collectibles #SpiritualGangster #ornaments #Starbucks #gap #jewelrymaking #crafting #DanburyMint #pinkstate43 on #ebay #ebayseller #ebaydeals #BlackFriday2019 #BlackFriday https://t.co/2QCQODNVml,BelleEpoqueC,"[u'ebay', u'Christmas', u'Hannukah', u'gifts', u'collectibles', u'SpiritualGangster']",6220
2019-12-02 21:19:20,RT @ addShopbrain For the first time ever you can compare prices while you’re shopping on your phone using #Amazon #Walmart #BestBuy #eBay mobile #apps. Save money no matter what device your on! Learn more https://t.co/mQTJWDCdUe  #blackfriday #savemoney #deals #moneytips #shopbrain https://t.co/t6QvGgVSM1,michael_ross79,"[u'Amazon', u'Walmart', u'BestBuy', u'eBay']",57
2019-12-02 21:08:41,RT @ pinkstate43eBay NWT #SpiritualGangster spiritual icons card holder #keyfob #keychain #pinkstate43 on #ebay #ebayseller #ebaydeals #Sale #BlackFriday #CyberMonday #cyberweek #stockingstuffers  https://t.co/iisPPLtK4i,voudaux,"[u'SpiritualGangster', u'keyfob', u'keychain', u'pinkstate43', u'ebay', u'ebayseller', u'ebaydeals']",16206
2019-12-02 21:08:30,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,SinmaraDesign,"[u'eBay', u'sales', u'discounts', u'shopping']",2432
2019-12-02 21:03:13,RT @ arizona1day YANKEE Candle SPARKLING Cinnamon SPICE Fragrance Scent WAX MELTS 🎄Fast #USA Shipping 🇺🇸  https://t.co/kxVNmeK1dr  #yankeecandle #fragrances #eBay #HomeDecor #Scent #candle #spice #cinnamonseason #ebayseller #ShoppingOnline #BlackFriday #Sales https://t.co/xnDAfFY60J,ladyunyko,[u'USA'],1900
2019-12-02 20:56:22,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,TrendyBindi,"[u'eBay', u'sales', u'discounts', u'shopping']",3073
2019-12-02 20:46:20,RT @ AWillowsDream https://t.co/pdevAdEbB5  #books #art #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food!,AWillowsDream,"[u'books', u'art', u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds']",1585
2019-12-02 20:45:09,RT @ AWillowsDream https://t.co/F1csX3FLoJ  #bracelets #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food! #pusheen #cat #cats #cute #kawaii,AWillowsDream,"[u'bracelets', u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds']",1585
2019-12-02 20:27:09,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,sunnyxstitches,"[u'eBay', u'sales', u'discounts', u'shopping']",2200
2019-12-02 20:00:00,Use discount code 2019 to save 20% now. Click here: https://t.co/pXXWySb1R4  Save 20% on Secrets to Selling Art and How to Sell Art Online: The Complete Guide.  #ebay #etsy #art #artist #BlackFriday #CyberMonday https://t.co/qvj8FQNUX6,GaryBolyerArt,"[u'ebay', u'etsy', u'art', u'artist', u'BlackFriday', u'CyberMonday']",67592
2019-12-02 19:45:04,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,MisSuellaneous,"[u'eBay', u'sales', u'discounts', u'shopping']",5209
2019-12-02 19:44:58,RT @ EbayBoostNow Shop now for 20-35% off select items through Monday evening! https://t.co/WjfytasV3F  #eBay #sales #discounts #shopping #BlackFriday #CyberMonday #shopsmall RT,PohakuGardens,"[u'eBay', u'sales', u'discounts', u'shopping']",3721
2019-12-02 19:14:26,Check out NERF Gun - VORTEX PYRAGON with Ammo Drum and 40 Foam Discs - NIB #NERF https://t.co/FRG9ld8eLI via @eBay #ebay #ebayseller #ebayauction #holidaygifts #giftideas #NERFGun #NERFGunLot #NERForNothing #blackfriday #cybermonday #VORTEX #PYRAGON,hokiegblr1,"[u'NERF', u'ebay', u'ebayseller', u'ebayauction', u'holidaygifts', u'giftideas', u'NERFGun', u'NERFGunLot', u'NERForNothing', u'blackfriday', u'cybermonday', u'VORTEX', u'PYRAGON']",41
2019-12-02 19:12:26,Check out WWII Resin Model 1/35 - German SIG 33 Infantry 150mm Gun VERLINDEN PRODUCTIONS   https://t.co/mRPES29thG via @eBay #ebay #ebayseller #ebayauction #ebaydeals #WWII #military #modelkit #holidaygifts #giftideas #blackfriday #cybermonday #VERLINDEN #SIG33 #150mm #resin,hokiegblr1,"[u'ebay', u'ebayseller', u'ebayauction', u'ebaydeals', u'WWII', u'military', u'modelkit', u'holidaygifts', u'giftideas', u'blackfriday', u'cybermonday', u'VERLINDEN', u'SIG33', u'150mm', u'resin']",41
2019-12-02 18:33:07,RT @ AWillowsDream https://t.co/lA9WaqMgfo       #bracelets #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food! #pusheen #cat #cats #cute #kawaii,AWillowsDream,"[u'bracelets', u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds']",1585
2019-12-02 18:33:04,RT @ AWillowsDream https://t.co/m1WKymsHJR  #bracelets #faerieartist #ebay #ebaydeals #ebayseller #ebaybuyer #ebayfinds #cutefinds #BlackFriday #cybermonday Please help me feed the kitties this winter! Foster kitties are running outta food! #pusheen #cat #cats #cute #kawaii,AWillowsDream,"[u'bracelets', u'faerieartist', u'ebay', u'ebaydeals', u'ebayseller', u'ebaybuyer', u'ebayfinds', u'cutefinds']",1585
