timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-30 22:27:16,When your OCD kicks in at WalMart!! 🤣 If I had more time I would have totally faces and alphabetized the bins too!! 😂 #ocd #blackfriday #walmart @ Walmart Lebanon - S Jefferson Ave https://t.co/ka93PGw1Ey,spicydomino,"[u'ocd', u'blackfriday', u'walmart']",54
2019-11-30 22:20:14,"RT @ GoPackGoJJH @atrupar “Alexa, what if the ark of the covenant contains nothing but unsold 4th of July crap from #Walmart ?” #BlackFriday #walmartBlackFriday #SpaceForce #TurtleWearingGlasses #MissingChin https://t.co/ZvBoWbaEOw",sineadrousse,[u'Walmart'],1098
2019-11-30 20:32:43,"RT @ DaddieHack #DisneyPlusDown #Disney #Mandalorian Alright, that's it! If I can't watch #DisneyPlus, nobody gets to! Sick of #DisneyError83. Here's what we do...at 16:00:00.0 EST today, everybody login at the exact same time. It'll be like #BlackFriday at #Walmart. $DIS servers be like: https://t.co/OBkCdoid6b",Gambiste1,"[u'DisneyPlusDown', u'Disney', u'Mandalorian', u'DisneyPlus']",2703
2019-11-30 19:49:22,"#DisneyPlusDown #Disney #Mandalorian Alright, that's it! If I can't watch #DisneyPlus, nobody gets to! Sick of #DisneyError83. Here's what we do...at 16:00:00.0 EST today, everybody login at the exact same time. It'll be like #BlackFriday at #Walmart. $DIS servers be like: https://t.co/OBkCdoid6b",DaddieHack,"[u'DisneyPlusDown', u'Disney', u'Mandalorian', u'DisneyPlus', u'DisneyError83', u'BlackFriday', u'Walmart']",5
2019-11-30 19:16:07,@TarheelKrystle I was in #Walmart late yesterday for #BlackFriday   #walmartBlackFriday had no #BlackFridayFights but plenty of fat people  and diabetics on scooterd.  Thank Christ I lost weight,CJArndt,"[u'Walmart', u'BlackFriday', u'walmartBlackFriday', u'BlackFridayFights']",1371
2019-11-30 18:57:06,Tired of grocery bags falling over &amp; making a mess in the back of your SUV? A Tuff Viking® is Great for the last mile home.  #aldi  #Ralphs #Kroger #TraderJoes #Walmart #target #Supermarket #BlackFriday  Tuff Viking® 🇺🇸 https://t.co/7ROEp8jsOW https://t.co/B7F0QXas1Z,TuffViking,"[u'aldi', u'Ralphs', u'Kroger', u'TraderJoes', u'Walmart', u'target', u'Supermarket', u'BlackFriday']",1506
2019-11-30 18:50:22,"News: #Amazon, #Walmart's 24-hour holiday delivery stress test plus Cyber Monday deals - https://t.co/5nCwFTCdSX #MovieTVTechGeeks #BestBuy #BlackFriday #CyberMonday #Target https://t.co/xN5DAkCL5R",movietvtechgeek,"[u'Amazon', u'Walmart', u'MovieTVTechGeeks', u'BestBuy', u'BlackFriday', u'CyberMonday', u'Target']",133752
2019-11-30 18:44:19,Gorgeous Mantel Clock 🕰 makes a perfect gift idea.   https://t.co/3fLE6GysAk #Amazon #AmazonPrime #Walmart #clock #clocks # #giftidea #BlackFriday #BlackFriday2019  #blackfridaydeals #BlackFridayDeal,vmarketingsite,"[u'Amazon', u'AmazonPrime', u'Walmart', u'clock', u'clocks', u'giftidea', u'BlackFriday', u'BlackFriday2019', u'blackfridaydeals', u'BlackFridayDeal']",3767
2019-11-30 18:33:55,RT @ LifeAlertOW #BlackFriday #Walmart  Every year it's the $1.60 towels https://t.co/AjtUf7LX03,WhiteHatGuy,"[u'BlackFriday', u'Walmart']",30565
2019-11-30 18:04:42,"RT @ politicallands1 I wonder which violence is more stupid, #TerroristAttacks in #TheHague and on the #LondonBridge, or the #BlackFridayFights at #Walmart etc.  “People are stupider than anybody.” #TomLehrer  #BlackFriday #BuyNothingDay #SaveTheHumans https://t.co/G2NSo4pAiF",seeparis6,"[u'TerroristAttacks', u'TheHague', u'LondonBridge']",599
