timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-30 09:41:25,"RT @ WishShopping Don't feel like waiting in long lines for #BlackFriday Deals? We don't blame you. That's why we made it easy for you to shop on the Wish app, choose your items, skip the lines and Pickup your order instantly! It's that simple! Happy Holidays from #Wish 🎁https://t.co/jtNHDQVHfw https://t.co/G391Mp6Fjw",SenyondoJr,[u'BlackFriday'],463
2019-11-30 00:22:43,May You Be The Light In The Dark... 😇😇😇 —————————— ⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/O0DNLxkkiF ⬆️⬆️⬆️⬆️⬆️⬆️⬆️ —————————— #wish #BlackFriday #vape #vaping https://t.co/Gfb6Vf5xvC,Jun427Vape,"[u'wish', u'BlackFriday', u'vape', u'vaping']",35
