timestamp,tweet_text,username,all_hashtags,followers_count
2019-11-18 23:14:08,Limited time remaining on these one of a kind Travis Scott’s deadstock https://t.co/yeSZrAhmpY #TravisScott #Nike #nikeairforce1 #MondayMood #MondayVibes #staywoke #BlackFriday #eBay #ebaydeals,ajs2fast4nos,"[u'TravisScott', u'Nike', u'nikeairforce1', u'MondayMood', u'MondayVibes', u'staywoke', u'BlackFriday', u'eBay', u'ebaydeals']",59
2019-11-18 22:06:35,#StainlessSteel #Owl Charm #Pendant with Cubic Zirconia https://t.co/xPP2Hy2sfv #eBay #owls #jewelry #jewellery #buy #BlackFriday #blackfridaydeals #sales #shop,mikanyahsteel,"[u'StainlessSteel', u'Owl', u'Pendant', u'eBay', u'owls', u'jewelry', u'jewellery', u'buy', u'BlackFriday', u'blackfridaydeals', u'sales', u'shop']",256
2019-11-18 21:48:38,RT @ kcrimsontide Save 30% on entire store. Now through Sunday #BlackFriday #blackfriday2019 #sale #Christmas #shopsmall #fashion #shoponline #giftideas #ShopNow #greatdeal #clearance #eBay https://t.co/lD9Ghr4m0s https://t.co/X80tafi4L6,Retweeting001,"[u'BlackFriday', u'blackfriday2019', u'sale', u'Christmas', u'shopsmall', u'fashion']",923
2019-11-18 20:42:42,Google Mini Nest selling on #ebay: https://t.co/u3KiNJgEyw  #Google #BrandNew #MondayVibes #technology #ForSale #BlackFriday #Netflix #YouTube #Android #iOS #Spotify #GoogleAssistant #GoogleCalender #YouTubeMusic #PhilipsHue #SmartTech,TweetTweet_1977,"[u'ebay', u'Google', u'BrandNew', u'MondayVibes', u'technology', u'ForSale', u'BlackFriday', u'Netflix', u'YouTube', u'Android', u'iOS', u'Spotify', u'GoogleAssistant', u'GoogleCalender', u'YouTubeMusic', u'PhilipsHue', u'SmartTech']",45
2019-11-18 19:23:04,"RT @ BrucePhurian Action, suspense, Romance, and best of all Time travel""   https://t.co/7FAh6OcNbU  Ebay https://t.co/WDY7fRfl10 #book #GiftBetter #shopping #Readers #ShiffLiedtoAmerica #writerslift #BlackFriday #shoppingstar #eBay #Amazon #MondayMotivation #DisneyPlus #GhostAdventures #Amazon https://t.co/Btr5iHCysu",ChappytooDave,[u'book'],7303
2019-11-18 18:39:46,"RT @ BrucePhurian Action, suspense, Romance, and best of all Time travel""   https://t.co/7FAh6OcNbU  Ebay https://t.co/WDY7fRfl10 #book #GiftBetter #shopping #Readers #ShiffLiedtoAmerica #writerslift #BlackFriday #shoppingstar #eBay #Amazon #MondayMotivation #DisneyPlus #GhostAdventures #Amazon https://t.co/Btr5iHCysu",TudorTweep,[u'book'],54908
2019-11-18 16:24:54,Check out Christmas Cartoon Deer Case For iPhone XR 11 Pro XS Max X 5 5S MORE Silicone NEW https://t.co/CxERmB8Ckw @eBay #ebay #sell #sale #christmas #xmas #SantaClaus #reindeer #cartoon #iphone #case #iphonecase #silicone #gift #present #kids #children #BlackFriday #pretty,HiLiran_israel,"[u'ebay', u'sell', u'sale', u'christmas', u'xmas', u'SantaClaus', u'reindeer', u'cartoon', u'iphone', u'case', u'iphonecase', u'silicone', u'gift', u'present', u'kids', u'children', u'BlackFriday', u'pretty']",1038
2019-11-18 16:18:43,"Action, suspense, Romance, and best of all Time travel""   https://t.co/7FAh6OcNbU  Ebay https://t.co/WDY7fRfl10 #book #GiftBetter #shopping #Readers #ShiffLiedtoAmerica #writerslift #BlackFriday #shoppingstar #eBay #Amazon #MondayMotivation #DisneyPlus #GhostAdventures #Amazon https://t.co/Btr5iHCysu",BrucePhurian,"[u'book', u'GiftBetter', u'shopping', u'Readers', u'ShiffLiedtoAmerica', u'writerslift', u'BlackFriday', u'shoppingstar', u'eBay', u'Amazon', u'MondayMotivation', u'DisneyPlus', u'GhostAdventures', u'Amazon']",1124
2019-11-18 16:11:57,"Action, suspense, Romance, and best of all Time travel""   https://t.co/7FAh6OcNbU  Ebay https://t.co/WDY7fRfl10 #books #vlog #blogger #podcast #podcasts #author #authors #ReadThis #readlist2019pl #ShiffLiedtoAmerica #writer #Trending #BlackFriday #shoppingstar #eBay #Amazon https://t.co/x0cpDPCs5O",BrucePhurian,"[u'books', u'vlog', u'blogger', u'podcast', u'podcasts', u'author', u'authors', u'ReadThis', u'readlist2019pl', u'ShiffLiedtoAmerica', u'writer', u'Trending', u'BlackFriday', u'shoppingstar', u'eBay', u'Amazon']",1124
2019-11-18 16:00:00,SIMPLE #TIPS TO #SAVE #MONEY  #MondayMotivation: UP TO 40% OFF @ #HOME DEPOT #BLACKFRIDAY SAVINGS:  https://t.co/JxLTJA38Sm  #MondayMood #ebay #deals #business #leadership #love #life #tech #success #style #etsy #family #nature #online #travel #health #free #wow #hot #now #power https://t.co/V6O6miqQvm,BeautySkinYourN,"[u'TIPS', u'SAVE', u'MONEY', u'MondayMotivation', u'HOME', u'BLACKFRIDAY', u'MondayMood', u'ebay', u'deals', u'business', u'leadership', u'love', u'life', u'tech', u'success', u'style', u'etsy', u'family', u'nature', u'online', u'travel', u'health', u'free', u'wow', u'hot', u'now', u'power']",994
